iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-15T21:31:50+02:00,1,32,141107497872,24.83,5.293
2026-07-15T21:32:15+02:00,2,32,141107497872,22.25,5.906
2026-07-15T21:32:38+02:00,3,32,141107497872,25.96,5.062
2026-07-15T21:33:04+02:00,4,32,141107497872,25.59,5.135
2026-07-15T21:33:30+02:00,5,32,141107497872,21.46,6.124
