iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-15T20:31:50+02:00,1,32,141107497872,22.34,5.883
2026-07-15T20:32:13+02:00,2,32,141107497872,25.81,5.092
2026-07-15T20:32:39+02:00,3,32,141107497872,28.40,4.627
2026-07-15T20:33:07+02:00,4,32,141107497872,20.50,6.411
2026-07-15T20:33:28+02:00,5,32,141107497872,21.23,6.190
