iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T08:01:52+02:00,1,32,141107497872,18.75,7.009
2026-07-16T08:02:10+02:00,2,32,141107497872,17.45,7.531
2026-07-16T08:02:28+02:00,3,32,141107497872,15.00,8.761
2026-07-16T08:02:43+02:00,4,32,141107497872,14.84,8.856
2026-07-16T08:02:58+02:00,5,32,141107497872,14.63,8.983
