iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T16:31:52+02:00,1,32,141107497872,220.31,0.597
2026-07-16T16:35:32+02:00,2,32,141107497872,227.86,0.577
2026-07-16T16:39:20+02:00,3,32,141107497872,225.56,0.583
2026-07-16T16:43:06+02:00,4,32,141107497872,212.58,0.618
2026-07-16T16:46:39+02:00,5,32,141107497872,202.93,0.648
