iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-15T22:31:50+02:00,1,32,141107497872,19.45,6.757
2026-07-15T22:32:10+02:00,2,32,141107497872,20.51,6.407
2026-07-15T22:32:31+02:00,3,32,141107497872,18.98,6.924
2026-07-15T22:32:50+02:00,4,32,141107497872,22.81,5.761
2026-07-15T22:33:13+02:00,5,32,141107497872,18.33,7.169
