iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T12:01:51+02:00,1,32,141107497872,25.65,5.123
2026-07-16T12:02:17+02:00,2,32,141107497872,18.94,6.939
2026-07-16T12:02:36+02:00,3,32,141107497872,21.99,5.976
2026-07-16T12:02:58+02:00,4,32,141107497872,19.28,6.816
2026-07-16T12:03:18+02:00,5,32,141107497872,19.20,6.845
