iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T00:01:50+02:00,1,32,141107497872,19.41,6.771
2026-07-16T00:02:10+02:00,2,32,141107497872,21.40,6.141
2026-07-16T00:02:32+02:00,3,32,141107497872,19.41,6.771
2026-07-16T00:02:51+02:00,4,32,141107497872,19.93,6.594
2026-07-16T00:03:11+02:00,5,32,141107497872,19.18,6.852
