iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T08:31:50+02:00,1,32,141107497872,13.79,9.530
2026-07-16T08:32:04+02:00,2,32,141107497872,17.06,7.703
2026-07-16T08:32:22+02:00,3,32,141107497872,16.24,8.092
2026-07-16T08:32:38+02:00,4,32,141107497872,16.29,8.067
2026-07-16T08:32:54+02:00,5,32,141107497872,14.96,8.785
