iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T09:31:51+02:00,1,32,141107497872,17.19,7.645
2026-07-16T09:32:08+02:00,2,32,141107497872,18.61,7.062
2026-07-16T09:32:27+02:00,3,32,141107497872,20.61,6.376
2026-07-16T09:32:48+02:00,4,32,141107497872,19.61,6.702
2026-07-16T09:33:08+02:00,5,32,141107497872,18.48,7.111
