iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T11:01:50+02:00,1,32,141107497872,17.32,7.588
2026-07-16T11:02:08+02:00,2,32,141107497872,18.04,7.285
2026-07-16T11:02:26+02:00,3,32,141107497872,22.50,5.841
2026-07-16T11:02:49+02:00,4,32,141107497872,20.92,6.282
2026-07-16T11:03:10+02:00,5,32,141107497872,19.79,6.641
