iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T04:01:51+02:00,1,32,141107497872,17.42,7.544
2026-07-16T04:02:09+02:00,2,32,141107497872,17.47,7.522
2026-07-16T04:02:26+02:00,3,32,141107497872,18.21,7.217
2026-07-16T04:02:45+02:00,4,32,141107497872,17.23,7.627
2026-07-16T04:03:02+02:00,5,32,141107497872,17.87,7.354
