iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T18:02:07+02:00,1,32,141107497872,194.99,0.674
2026-07-16T18:05:22+02:00,2,32,141107497872,192.55,0.683
2026-07-16T18:08:35+02:00,3,32,141107497872,203.34,0.646
2026-07-16T18:11:59+02:00,4,32,141107497872,197.48,0.665
2026-07-16T18:15:16+02:00,5,32,141107497872,192.40,0.683
