iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T05:31:51+02:00,1,32,141107497872,24.06,5.462
2026-07-16T05:32:15+02:00,2,32,141107497872,15.70,8.370
2026-07-16T05:32:31+02:00,3,32,141107497872,25.96,5.062
2026-07-16T05:32:57+02:00,4,32,141107497872,49.17,2.673
2026-07-16T05:33:46+02:00,5,32,141107497872,23.32,5.635
