iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T14:31:51+02:00,1,32,141107497872,226.31,0.581
2026-07-16T14:35:38+02:00,2,32,141107497872,227.69,0.577
2026-07-16T14:39:26+02:00,3,32,141107497872,221.25,0.594
2026-07-16T14:43:07+02:00,4,32,141107497872,212.93,0.617
2026-07-16T14:46:40+02:00,5,32,141107497872,233.74,0.562
