iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-15T22:01:50+02:00,1,32,141107497872,27.18,4.835
2026-07-15T22:02:18+02:00,2,32,141107497872,16.60,7.917
2026-07-15T22:02:35+02:00,3,32,141107497872,25.69,5.115
2026-07-15T22:03:00+02:00,4,32,141107497872,32.71,4.018
2026-07-15T22:03:33+02:00,5,32,141107497872,21.52,6.107
