iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T10:10:28+02:00,1,32,141107497872,22.35,5.880
2026-07-16T10:10:50+02:00,2,32,141107497872,25.26,5.203
2026-07-16T10:11:16+02:00,3,32,141107497872,18.89,6.957
2026-07-16T10:11:35+02:00,4,32,141107497872,19.50,6.739
2026-07-16T10:11:55+02:00,5,32,141107497872,17.86,7.358
