iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T16:01:52+02:00,1,32,141107497872,216.76,0.606
2026-07-16T16:05:28+02:00,2,32,141107497872,215.33,0.610
2026-07-16T16:09:04+02:00,3,32,141107497872,221.58,0.593
2026-07-16T16:12:46+02:00,4,32,141107497872,201.80,0.651
2026-07-16T16:16:08+02:00,5,32,141107497872,211.53,0.621
