iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T01:31:51+02:00,1,32,141107497872,107.35,1.224
2026-07-16T01:33:38+02:00,2,32,141107497872,99.97,1.315
2026-07-16T01:35:18+02:00,3,32,141107497872,36.85,3.566
2026-07-16T01:35:55+02:00,4,32,141107497872,50.56,2.599
2026-07-16T01:36:46+02:00,5,32,141107497872,37.28,3.525
