iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-15T23:31:51+02:00,1,32,141107497872,17.04,7.712
2026-07-15T23:32:08+02:00,2,32,141107497872,18.47,7.115
2026-07-15T23:32:27+02:00,3,32,141107497872,18.20,7.221
2026-07-15T23:32:45+02:00,4,32,141107497872,21.25,6.184
2026-07-15T23:33:06+02:00,5,32,141107497872,18.02,7.293
