iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T15:01:51+02:00,1,32,141107497872,220.09,0.597
2026-07-16T15:05:31+02:00,2,32,141107497872,238.41,0.551
2026-07-16T15:09:30+02:00,3,32,141107497872,240.09,0.547
2026-07-16T15:13:30+02:00,4,32,141107497872,255.82,0.514
2026-07-16T15:17:46+02:00,5,32,141107497872,219.82,0.598
