iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-17T10:45:42+02:00,1,32,141107497872,148.07,0.888
2026-07-17T10:48:10+02:00,2,32,141107497872,132.90,0.989
2026-07-17T10:50:24+02:00,3,32,141107497872,147.83,0.889
2026-07-17T10:52:52+02:00,4,32,141107497872,144.37,0.910
2026-07-17T10:55:17+02:00,5,32,141107497872,178.04,0.738
