iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T13:01:51+02:00,1,32,141107497872,28.92,4.544
2026-07-16T13:02:20+02:00,2,32,141107497872,22.99,5.716
2026-07-16T13:02:43+02:00,3,32,141107497872,24.42,5.382
2026-07-16T13:03:08+02:00,4,32,141107497872,21.53,6.104
2026-07-16T13:03:30+02:00,5,32,141107497872,23.09,5.691
