iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T13:31:51+02:00,1,32,141107497872,22.92,5.734
2026-07-16T13:32:14+02:00,2,32,141107497872,19.73,6.661
2026-07-16T13:32:34+02:00,3,32,141107497872,22.42,5.862
2026-07-16T13:32:56+02:00,4,32,141107497872,20.87,6.297
2026-07-16T13:33:17+02:00,5,32,141107497872,19.83,6.627
