iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T01:01:51+02:00,1,32,141107497872,18.96,6.931
2026-07-16T01:02:10+02:00,2,32,141107497872,16.70,7.869
2026-07-16T01:02:27+02:00,3,32,141107497872,18.31,7.177
2026-07-16T01:02:45+02:00,4,32,141107497872,16.94,7.758
2026-07-16T01:03:02+02:00,5,32,141107497872,17.94,7.325
