iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T02:01:51+02:00,1,32,141107497872,18.39,7.146
2026-07-16T02:02:09+02:00,2,32,141107497872,18.07,7.273
2026-07-16T02:02:27+02:00,3,32,141107497872,16.79,7.827
2026-07-16T02:02:44+02:00,4,32,141107497872,16.57,7.931
2026-07-16T02:03:01+02:00,5,32,141107497872,15.93,8.250
