iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T07:01:51+02:00,1,32,141107497872,19.08,6.888
2026-07-16T07:02:11+02:00,2,32,141107497872,18.45,7.123
2026-07-16T07:02:29+02:00,3,32,141107497872,17.05,7.708
2026-07-16T07:02:46+02:00,4,32,141107497872,16.85,7.799
2026-07-16T07:03:03+02:00,5,32,141107497872,16.15,8.137
