iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T03:31:51+02:00,1,32,141107497872,16.36,8.033
2026-07-16T03:32:08+02:00,2,32,141107497872,15.52,8.468
2026-07-16T03:32:23+02:00,3,32,141107497872,16.72,7.860
2026-07-16T03:32:40+02:00,4,32,141107497872,16.08,8.173
2026-07-16T03:32:56+02:00,5,32,141107497872,17.11,7.681
