iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-15T18:31:28+02:00,1,32,141107497872,20.93,6.279
2026-07-15T18:31:49+02:00,2,32,141107497872,27.04,4.860
2026-07-15T18:32:16+02:00,3,32,141107497872,19.45,6.757
2026-07-15T18:32:36+02:00,4,32,141107497872,20.58,6.386
2026-07-15T18:32:57+02:00,5,32,141107497872,20.62,6.373
