iso_time,run_index,concurrency,total_bytes,wall_s,agg_GiBps
2026-07-16T04:31:51+02:00,1,32,141107497872,16.54,7.945
2026-07-16T04:32:08+02:00,2,32,141107497872,16.41,8.008
2026-07-16T04:32:24+02:00,3,32,141107497872,17.64,7.450
2026-07-16T04:32:42+02:00,4,32,141107497872,15.77,8.333
2026-07-16T04:32:58+02:00,5,32,141107497872,15.75,8.344
