import time: self [us] | cumulative | imported package
import time:       821 |      14636 |                                                           wcwidth.wcwidth
import time:       235 |        235 |                                                             secrets
import time:       605 |        840 |                                                           wcwidth.textwrap
import time:       328 |      15803 |                                                         wcwidth
import time:       435 |      16238 |                                                       prompt_toolkit.utils
import time:       375 |      16612 |                                                     prompt_toolkit.key_binding.key_processor
import time:       206 |      18905 |                                                   prompt_toolkit.key_binding
import time:       383 |      19288 |                                                 prompt_toolkit.key_binding.vi_state
import time:       413 |      19701 |                                               prompt_toolkit.cursor_shapes
import time:       486 |        486 |                                               prompt_toolkit.data_structures
import time:       599 |        599 |                                                 prompt_toolkit.styles.base
import time:       235 |        235 |                                                   prompt_toolkit.styles.named_colors
import time:       634 |        634 |                                                   prompt_toolkit.styles.style
import time:       313 |       1181 |                                                 prompt_toolkit.styles.defaults
import time:       209 |        209 |                                                 prompt_toolkit.styles.pygments
import time:       233 |        233 |                                                   colorsys
import time:       422 |        655 |                                                 prompt_toolkit.styles.style_transformation
import time:       257 |       2898 |                                               prompt_toolkit.styles
import time:       339 |        339 |                                               prompt_toolkit.output.color_depth
import time:       399 |      23822 |                                             prompt_toolkit.output.base
import time:       198 |        198 |                                                 prompt_toolkit.output.flush_stdout
import time:       330 |        527 |                                               prompt_toolkit.output.plain_text
import time:       204 |        730 |                                             prompt_toolkit.output.defaults
import time:       229 |      24780 |                                           prompt_toolkit.output
import time:       576 |      25355 |                                         prompt_toolkit.output.vt100
import time:       459 |        459 |                                           prompt_toolkit.mouse_events
import time:       445 |        904 |                                         prompt_toolkit.formatted_text.base
import time:       662 |      26920 |                                       prompt_toolkit.formatted_text.ansi
import time:       222 |        222 |                                             xml
import time:       251 |        251 |                                             xml.dom.domreg
import time:       562 |       1034 |                                           xml.dom
import time:       239 |        239 |                                           xml.dom.minicompat
import time:       194 |        194 |                                             xml.dom.NodeFilter
import time:       442 |        636 |                                           xml.dom.xmlbuilder
import time:      1070 |       2978 |                                         xml.dom.minidom
import time:       400 |       3377 |                                       prompt_toolkit.formatted_text.html
import time:       345 |        345 |                                       prompt_toolkit.formatted_text.pygments
import time:       342 |        342 |                                       prompt_toolkit.formatted_text.utils
import time:       319 |      31301 |                                     prompt_toolkit.formatted_text
import time:       478 |      31779 |                                   prompt_toolkit.completion.base
import time:       330 |        330 |                                   prompt_toolkit.completion.deduplicate
import time:       264 |        264 |                                   prompt_toolkit.completion.filesystem
import time:       264 |        264 |                                     prompt_toolkit.completion.word_completer
import time:       551 |        814 |                                   prompt_toolkit.completion.fuzzy_completer
import time:       299 |        299 |                                   prompt_toolkit.completion.nested
import time:       374 |      33857 |                                 prompt_toolkit.completion
import time:       416 |        416 |                                 prompt_toolkit.history
import time:       325 |        325 |                                 prompt_toolkit.search
import time:       341 |        341 |                                 prompt_toolkit.validation
import time:      1000 |      46408 |                               prompt_toolkit.buffer
import time:       424 |        424 |                                   prompt_toolkit.input.base
import time:       197 |        197 |                                   prompt_toolkit.input.defaults
import time:       223 |        844 |                                 prompt_toolkit.input
import time:        34 |        878 |                               prompt_toolkit.input.base
import time:       191 |        191 |                               prompt_toolkit.input.typeahead
import time:       184 |        184 |                                 prompt_toolkit.key_binding.bindings
import time:       214 |        214 |                                 prompt_toolkit.key_binding.bindings.scroll
import time:       282 |        678 |                               prompt_toolkit.key_binding.bindings.page_navigation
import time:       313 |        313 |                                               prompt_toolkit.lexers.base
import time:       377 |        377 |                                               prompt_toolkit.lexers.pygments
import time:       210 |        899 |                                             prompt_toolkit.lexers
import time:       334 |        334 |                                               prompt_toolkit.layout.utils
import time:       668 |       1001 |                                             prompt_toolkit.layout.processors
import time:       687 |       2586 |                                           prompt_toolkit.layout.controls
import time:       283 |        283 |                                           prompt_toolkit.layout.dimension
import time:       318 |        318 |                                           prompt_toolkit.layout.margins
import time:       205 |        205 |                                           prompt_toolkit.layout.mouse_handlers
import time:       300 |        300 |                                           prompt_toolkit.layout.screen
import time:      1478 |       5167 |                                         prompt_toolkit.layout.containers
import time:       414 |        414 |                                         prompt_toolkit.layout.layout
import time:       530 |        530 |                                         prompt_toolkit.layout.menus
import time:       380 |        380 |                                         prompt_toolkit.layout.scrollable_pane
import time:       366 |       6856 |                                       prompt_toolkit.layout
import time:        70 |       6926 |                                     prompt_toolkit.layout.controls
import time:       283 |        283 |                                     prompt_toolkit.key_binding.bindings.completion
import time:       651 |       7859 |                                   prompt_toolkit.key_binding.bindings.named_commands
import time:       237 |       8095 |                                 prompt_toolkit.key_binding.bindings.basic
import time:       196 |        196 |                                 prompt_toolkit.key_binding.bindings.cpr
import time:       357 |        357 |                                 prompt_toolkit.key_binding.bindings.emacs
import time:       275 |        275 |                                 prompt_toolkit.key_binding.bindings.mouse
import time:       364 |        364 |                                     prompt_toolkit.input.ansi_escape_sequences
import time:      1913 |       2276 |                                   prompt_toolkit.input.vt100_parser
import time:       581 |        581 |                                   prompt_toolkit.key_binding.digraphs
import time:      1451 |       4307 |                                 prompt_toolkit.key_binding.bindings.vi
import time:       216 |      13445 |                               prompt_toolkit.key_binding.defaults
import time:       220 |        220 |                               prompt_toolkit.key_binding.emacs_state
import time:       198 |        198 |                               prompt_toolkit.layout.dummy
import time:       515 |        515 |                               prompt_toolkit.renderer
import time:       755 |      63284 |                             prompt_toolkit.application.application
import time:       268 |        268 |                             prompt_toolkit.application.dummy
import time:       282 |      63833 |                           prompt_toolkit.application
import time:       471 |        471 |                                   prompt_toolkit.widgets.toolbars
import time:       688 |       1159 |                                 prompt_toolkit.widgets.base
import time:       178 |        178 |                                   prompt_toolkit.key_binding.bindings.focus
import time:       245 |        422 |                                 prompt_toolkit.widgets.dialogs
import time:       336 |        336 |                                 prompt_toolkit.widgets.menus
import time:       235 |       2151 |                               prompt_toolkit.widgets
import time:       364 |       2514 |                             prompt_toolkit.shortcuts.choice_input
import time:       275 |        275 |                             prompt_toolkit.shortcuts.dialogs
import time:       289 |        289 |                                     xml.parsers
import time:       133 |        133 |                                       pyexpat
import time:       316 |        448 |                                     xml.parsers.expat
import time:       664 |       1400 |                                   xml.dom.expatbuilder
import time:      1052 |       2452 |                                 prompt_toolkit.shortcuts.progress_bar.formatters
import time:       435 |       2887 |                               prompt_toolkit.shortcuts.progress_bar.base
import time:       206 |       3093 |                             prompt_toolkit.shortcuts.progress_bar
import time:       201 |        201 |                               prompt_toolkit.key_binding.bindings.auto_suggest
import time:       194 |        194 |                               prompt_toolkit.key_binding.bindings.open_in_editor
import time:       866 |       1261 |                             prompt_toolkit.shortcuts.prompt
import time:       240 |        240 |                             prompt_toolkit.shortcuts.utils
import time:       240 |       7620 |                           prompt_toolkit.shortcuts
import time:      1670 |      73123 |                         prompt_toolkit
import time:        28 |      73150 |                       prompt_toolkit.auto_suggest
import time:       287 |        287 |                       prompt_toolkit.patch_stdout
import time:      3499 |       3499 |                           IPython.core.guarded_eval
import time:       725 |        725 |                           IPython.core.latex_symbols
import time:       226 |        226 |                           IPython.utils.generics
import time:       719 |        719 |                                     parso.utils
import time:       592 |       1311 |                                   parso.tree
import time:       174 |        174 |                                             parso.python
import time:       387 |        387 |                                             parso.python.token
import time:      1280 |       1840 |                                           parso.python.tokenize
import time:       292 |       2132 |                                         parso.pgen2.grammar_parser
import time:       699 |       2831 |                                       parso.pgen2.generator
import time:       232 |       3062 |                                     parso.pgen2
import time:        28 |       3090 |                                   parso.pgen2.generator
import time:       438 |       4838 |                                 parso.parser
import time:       182 |        182 |                                   parso._compatibility
import time:      1038 |       1038 |                                     difflib
import time:       389 |        389 |                                         parso.python.prefix
import time:      1313 |       1702 |                                       parso.python.tree
import time:       506 |       2208 |                                     parso.python.parser
import time:       535 |       3779 |                                   parso.python.diff
import time:        57 |         57 |                                     gc
import time:       330 |        387 |                                   parso.cache
import time:       616 |        616 |                                     parso.normalizer
import time:       990 |       1606 |                                   parso.python.errors
import time:       487 |        487 |                                   parso.python.pep8
import time:       301 |        301 |                                   parso.file_io
import time:       473 |       7212 |                                 parso.grammar
import time:       281 |      12331 |                               parso
import time:       295 |        295 |                               jedi.parser_utils
import time:       105 |        105 |                                 colorama
import time:       306 |        411 |                               jedi.debug
import time:       200 |        200 |                               jedi.settings
import time:       265 |        265 |                               jedi.cache
import time:       281 |        281 |                               jedi.file_io
import time:       242 |        242 |                                         jedi.inference.cache
import time:       309 |        309 |                                           jedi.inference.helpers
import time:       415 |        415 |                                           jedi.inference.utils
import time:       662 |       1385 |                                         jedi.inference.base_value
import time:       298 |       1924 |                                       jedi.inference.sys_path
import time:       283 |        283 |                                               jedi.inference.recursion
import time:       354 |        636 |                                             jedi.inference.flow_analysis
import time:       279 |        279 |                                                   jedi.common
import time:       324 |        603 |                                                 jedi.inference.lazy_value
import time:       573 |       1176 |                                               jedi.inference.docstrings
import time:       286 |        286 |                                               jedi.plugins
import time:      1071 |       2531 |                                             jedi.inference.names
import time:       744 |       3910 |                                           jedi.inference.filters
import time:       239 |        239 |                                             jedi.inference.compiled.getattr_static
import time:       801 |       1040 |                                           jedi.inference.compiled.access
import time:       403 |        403 |                                           jedi.inference.signature
import time:       585 |        585 |                                           jedi.inference.context
import time:       782 |       6718 |                                         jedi.inference.compiled.value
import time:       293 |       7010 |                                       jedi.inference.compiled
import time:       435 |        435 |                                       jedi.inference.analysis
import time:       226 |        226 |                                         jedi.inference.gradual
import time:       393 |        393 |                                               jedi.inference.value.module
import time:       323 |        323 |                                                     jedi.inference.value.dynamic_arrays
import time:       965 |       1287 |                                                   jedi.inference.value.iterable
import time:       401 |       1688 |                                                 jedi.inference.arguments
import time:       169 |        169 |                                                   jedi.inference.parser_cache
import time:       276 |        276 |                                                   jedi.inference.gradual.generics
import time:       637 |       1081 |                                                 jedi.inference.value.function
import time:       415 |       3183 |                                               jedi.inference.value.klass
import time:       720 |        720 |                                               jedi.inference.value.instance
import time:       235 |       4528 |                                             jedi.inference.value
import time:        31 |       4559 |                                           jedi.inference.value.module
import time:       546 |        546 |                                             jedi.inference.gradual.base
import time:       285 |        285 |                                             jedi.inference.gradual.type_var
import time:       623 |       1453 |                                           jedi.inference.gradual.typing
import time:       345 |       6356 |                                         jedi.inference.gradual.stub_value
import time:       616 |       7198 |                                       jedi.inference.gradual.typeshed
import time:       216 |        216 |                                           jedi._compatibility
import time:       315 |        315 |                                           jedi.inference.compiled.subprocess.functions
import time:       215 |        215 |                                           jedi.api.exceptions
import time:       579 |       1324 |                                         jedi.inference.compiled.subprocess
import time:        56 |       1380 |                                       jedi.inference.compiled.subprocess.functions
import time:      1616 |      19560 |                                     jedi.inference.imports
import time:       290 |        290 |                                         jedi.inference.param
import time:       321 |        611 |                                       jedi.inference.gradual.annotation
import time:       272 |        272 |                                       jedi.inference.value.decorator
import time:       986 |       1867 |                                     jedi.inference.syntax_tree
import time:       328 |      21754 |                                   jedi.inference
import time:        64 |      21818 |                                 jedi.inference.utils
import time:       254 |        254 |                                   jedi.inference.gradual.conversion
import time:       405 |        659 |                                 jedi.inference.compiled.mixed
import time:       243 |        243 |                                   pydoc_data
import time:      1436 |       1436 |                                   pydoc_data.topics
import time:       282 |       1960 |                                 jedi.api.keywords
import time:       400 |        400 |                                 jedi.api.completion_cache
import time:       471 |        471 |                                 jedi.api.helpers
import time:       628 |      25933 |                               jedi.api.classes
import time:       283 |        283 |                               jedi.api.interpreter
import time:       238 |        238 |                                 jedi.api.strings
import time:       241 |        241 |                                 jedi.api.file_name
import time:       224 |        224 |                                 jedi.inference.docstring_utils
import time:       669 |       1371 |                               jedi.api.completion
import time:       314 |        314 |                                 filecmp
import time:       503 |        817 |                               jedi.api.environment
import time:       257 |        257 |                                 jedi.inference.references
import time:       340 |        596 |                               jedi.api.project
import time:       190 |        190 |                               jedi.api.errors
import time:       327 |        327 |                                 jedi.inference.value.namespace
import time:       368 |        694 |                               jedi.api.refactoring
import time:       342 |        342 |                               jedi.api.refactoring.extract
import time:       178 |        178 |                               jedi.inference.gradual.utils
import time:       715 |      44896 |                             jedi.api
import time:      1379 |       1379 |                               jedi.plugins.stdlib
import time:       195 |        195 |                               jedi.plugins.flask
import time:       285 |        285 |                               jedi.plugins.pytest
import time:       449 |        449 |                               jedi.plugins.django
import time:       340 |       2646 |                             jedi.plugins.registry
import time:       346 |      47887 |                           jedi
import time:      4501 |      56836 |                         IPython.core.completer
import time:       324 |        324 |                         IPython.terminal.ptutils
import time:       269 |        269 |                           IPython.terminal.shortcuts.auto_match
import time:      1014 |       1014 |                             IPython.terminal.shortcuts.filters
import time:       446 |       1459 |                           IPython.terminal.shortcuts.auto_suggest
import time:      2699 |       4426 |                         IPython.terminal.shortcuts
import time:       344 |      61928 |                       IPython.terminal.debugger
import time:       242 |        242 |                         IPython.lib.clipboard
import time:       402 |        644 |                       IPython.terminal.magics
import time:       283 |        283 |                       IPython.terminal.pt_inputhooks
import time:       507 |        507 |                       IPython.terminal.prompts
import time:      1727 |     138523 |                     IPython.terminal.interactiveshell
import time:       388 |        388 |                         IPython.core.magics.auto
import time:      2178 |       2178 |                         IPython.core.magics.basic
import time:       214 |        214 |                           IPython.utils.contexts
import time:       770 |        983 |                         IPython.core.magics.code
import time:       398 |        398 |                         IPython.core.magics.config
import time:       663 |        663 |                         IPython.core.magics.display
import time:       266 |        266 |                             _lsprof
import time:       387 |        387 |                             profile
import time:       324 |        976 |                           cProfile
import time:      1699 |       1699 |                           pstats
import time:       316 |        316 |                           timeit
import time:       246 |        246 |                           IPython.utils.module_paths
import time:       278 |        278 |                             resource
import time:       236 |        514 |                           IPython.utils.timing
import time:       321 |        321 |                           IPython.core.magics.ast_mod
import time:      2639 |       6708 |                         IPython.core.magics.execution
import time:       337 |        337 |                         IPython.core.magics.extension
import time:      1790 |       1790 |                         IPython.core.magics.history
import time:       374 |        374 |                         IPython.core.magics.logging
import time:       448 |        448 |                         IPython.core.magics.namespace
import time:       941 |        941 |                         IPython.core.magics.osm
import time:       377 |        377 |                         IPython.core.magics.packaging
import time:      1353 |       1353 |                         IPython.core.magics.pylab
import time:      1264 |       1264 |                         IPython.core.magics.script
import time:       461 |      18655 |                       IPython.core.magics
import time:       701 |        701 |                       IPython.core.shellapp
import time:       194 |        194 |                         IPython.extensions
import time:       433 |        626 |                       IPython.extensions.storemagic
import time:      1268 |      21249 |                     IPython.terminal.ipapp
import time:      1663 |     199908 |                   IPython.terminal.embed
import time:       244 |        244 |                   IPython.utils.frame
import time:       348 |     261491 |                 IPython
import time:        19 |     261509 |               IPython.display
import time:      1889 |       1889 |                         typing_extensions
import time:      1355 |       1355 |                         pydantic_core._pydantic_core
import time:     10487 |      10487 |                         pydantic_core.core_schema
import time:       650 |      14380 |                       pydantic_core
import time:       212 |      14591 |                     pydantic.version
import time:       359 |      14949 |                   pydantic.warnings
import time:       321 |      15270 |                 pydantic._migration
import time:       248 |        248 |                     typing_inspection
import time:      1579 |       1579 |                     typing_inspection.typing_objects
import time:       823 |       2649 |                   typing_inspection.introspection
import time:       219 |        219 |                   pydantic._internal
import time:       460 |        460 |                       pydantic._internal._namespace_utils
import time:       518 |        978 |                     pydantic._internal._typing_extra
import time:       352 |       1330 |                   pydantic._internal._repr
import time:       500 |       4696 |                 pydantic.errors
import time:       401 |      20366 |               pydantic
import time:       179 |        179 |                   pydantic._internal._internal_dataclass
import time:      1234 |       1413 |                 pydantic.aliases
import time:      1156 |       1156 |                 pydantic.config
import time:       374 |       2942 |               pydantic._internal._config
import time:       421 |        421 |                 pydantic._internal._core_utils
import time:       194 |        194 |                   pydantic._internal._import_utils
import time:      1042 |       1235 |                 pydantic._internal._utils
import time:      4022 |       5677 |               pydantic._internal._decorators
import time:       553 |        553 |                   pydantic._internal._forward_ref
import time:       511 |       1063 |                 pydantic._internal._generics
import time:       265 |        265 |                 pydantic._internal._docs_extraction
import time:       391 |       1718 |               pydantic._internal._fields
import time:       597 |        597 |                   pydantic.plugin
import time:       479 |       1075 |                 pydantic.plugin._schema_validator
import time:       404 |       1479 |               pydantic._internal._mock_val_ser
import time:       311 |        311 |                     zoneinfo._tzpath
import time:       284 |        284 |                     zoneinfo._common
import time:       291 |        291 |                     _zoneinfo
import time:       322 |       1206 |                   zoneinfo
import time:       244 |        244 |                   pydantic.annotated_handlers
import time:      3761 |       3761 |                   pydantic.functional_validators
import time:       432 |        432 |                     pydantic._internal._core_metadata
import time:       240 |        240 |                     pydantic._internal._schema_generation_shared
import time:      1989 |       2660 |                   pydantic.json_schema
import time:       293 |        293 |                   pydantic._internal._discriminated_union
import time:       321 |        321 |                   pydantic._internal._known_annotated_metadata
import time:       774 |        774 |                   pydantic._internal._schema_gather
import time:      1326 |      10582 |                 pydantic._internal._generate_schema
import time:       236 |        236 |                 pydantic._internal._signature
import time:       502 |      11319 |               pydantic._internal._model_construction
import time:        77 |         77 |                 sglang.srt
import time:       154 |        154 |                   sglang.srt.debug_utils
import time:       254 |        408 |                 sglang.srt.debug_utils.cuda_coredump
import time:      1525 |       2009 |               sglang.srt.environ
import time:      1589 |     378652 |             sglang.utils
import time:       652 |     449765 |           sglang.lang.interpreter
import time:       376 |     548539 |         sglang.lang.backend.base_backend
import time:       457 |     552681 |       sglang.lang.api
import time:       828 |        828 |               multidict._abc
import time:       262 |        262 |                 multidict._multidict
import time:       237 |        498 |               multidict._compat
import time:       313 |       1638 |             multidict
import time:       486 |       2123 |           aiohttp.hdrs
import time:       239 |        239 |                 attr._compat
import time:       190 |        190 |                   attr._config
import time:       294 |        294 |                     attr.exceptions
import time:       204 |        497 |                   attr.setters
import time:      3842 |       4528 |                 attr._make
import time:       293 |       5059 |               attr.converters
import time:       945 |        945 |               attr.filters
import time:      3908 |       3908 |               attr.validators
import time:       537 |        537 |               attr._cmp
import time:       265 |        265 |               attr._funcs
import time:       302 |        302 |               attr._next_gen
import time:       806 |        806 |               attr._version_info
import time:       480 |      12298 |             attr
import time:       353 |        353 |                     yarl._quoting_c
import time:       233 |        586 |                   yarl._quoting
import time:       286 |        872 |                 yarl._quoters
import time:       407 |       1278 |               yarl._query
import time:       252 |        252 |                   propcache
import time:       287 |        287 |                     propcache._helpers_c
import time:       196 |        482 |                   propcache._helpers
import time:       265 |        998 |                 propcache.api
import time:       296 |        296 |                 yarl._parse
import time:       241 |        241 |                 yarl._path
import time:      1282 |       2815 |               yarl._url
import time:       396 |       4488 |             yarl
import time:       724 |        724 |                 aiohttp.typedefs
import time:       471 |       1194 |               aiohttp.http_exceptions
import time:       918 |        918 |                   aiohttp.client_exceptions
import time:       423 |        423 |                     netrc
import time:      2323 |       2323 |                         email._header_value_parser
import time:       649 |       2972 |                       email.headerregistry
import time:       288 |        288 |                       email.contentmanager
import time:       409 |       3668 |                     email.policy
import time:       306 |        306 |                     aiohttp.log
import time:      3766 |       8162 |                   aiohttp.helpers
import time:       280 |        280 |                   aiohttp.tcp_helpers
import time:       331 |       9690 |                 aiohttp.base_protocol
import time:       107 |        107 |                   brotlicffi
import time:        90 |         90 |                   brotli
import time:        82 |         82 |                     backports
import time:        21 |        103 |                   backports.zstd
import time:       675 |        974 |                 aiohttp.compression_utils
import time:      1986 |       1986 |                     aiohttp._cookie_helpers
import time:       679 |       2664 |                   aiohttp.abc
import time:       254 |        254 |                   aiohttp._http_writer
import time:       711 |       3628 |                 aiohttp.http_writer
import time:       618 |        618 |                 aiohttp.streams
import time:       491 |        491 |                 aiohttp._http_parser
import time:      2167 |      17565 |               aiohttp.http_parser
import time:       184 |        184 |                   aiohttp._websocket
import time:       834 |        834 |                   aiohttp._websocket.models
import time:       271 |        271 |                   aiohttp._websocket.mask
import time:       757 |       2044 |                 aiohttp._websocket.helpers
import time:       473 |        473 |                   aiohttp._websocket.reader_c
import time:       215 |        688 |                 aiohttp._websocket.reader
import time:       347 |        347 |                 aiohttp._websocket.writer
import time:       237 |       3314 |               aiohttp.http_websocket
import time:       340 |      22412 |             aiohttp.http
import time:      1253 |       1253 |             aiohttp.payload
import time:      1217 |       1217 |                 aiohttp.multipart
import time:       328 |        328 |                 aiohttp.formdata
import time:      2608 |       4153 |               aiohttp.client_reqrep
import time:       268 |       4420 |             aiohttp.client_middlewares
import time:       901 |        901 |             aiohttp.client_ws
import time:       364 |        364 |                   aiohappyeyeballs._staggered
import time:       306 |        306 |                   aiohappyeyeballs.types
import time:       519 |       1187 |                 aiohappyeyeballs.impl
import time:       413 |        413 |                 aiohappyeyeballs.utils
import time:       310 |       1909 |               aiohappyeyeballs
import time:       431 |        431 |               aiohttp.client_proto
import time:       105 |        105 |                 aiodns
import time:       533 |        638 |               aiohttp.resolver
import time:     46546 |      49521 |             aiohttp.connector
import time:      2136 |       2136 |             aiohttp.cookiejar
import time:       360 |        360 |                   frozenlist._frozenlist
import time:       412 |        771 |                 frozenlist
import time:       480 |       1251 |               aiosignal
import time:      6386 |       7636 |             aiohttp.tracing
import time:      2024 |     107085 |           aiohttp.client
import time:      1442 |       1442 |           aiohttp.client_middleware_digest_auth
import time:       471 |        471 |           aiohttp.payload_streamer
import time:       401 |     111519 |         aiohttp
import time:       609 |     112127 |       sglang.lang.backend.runtime_endpoint
import time:       160 |        160 |         sglang._version
import time:       194 |        353 |       sglang.version
import time:       866 |     666273 |     sglang
import time:        16 |     666289 |   sglang.srt
import time:       897 |        897 |         torch._utils
import time:       255 |        255 |             torch._strobelight
import time:       552 |        552 |             torch._strobelight.cli_function_profiler
import time:       466 |       1272 |           torch._strobelight.compile_time_profiler
import time:       466 |       1737 |         torch._utils_internal
import time:       269 |        269 |               torch._vendor
import time:       278 |        546 |             torch._vendor.packaging
import time:      1328 |       1328 |             torch._vendor.packaging._structures
import time:      2097 |       3971 |           torch._vendor.packaging.version
import time:       200 |        200 |           torch.version
import time:       276 |       4445 |         torch.torch_version
import time:        40 |         40 |         torch._rocm_init
import time:    308559 |     308559 |         torch._C
import time:       355 |        355 |           torch._namedtensor_internals
import time:      2273 |       2273 |           torch.overrides
import time:      1094 |       3720 |         torch._tensor
import time:       582 |        582 |           torch.types
import time:       888 |       1469 |         torch.storage
import time:       454 |        454 |           torch.amp.autocast_mode
import time:       545 |        545 |           torch.amp.grad_scaler
import time:       559 |       1557 |         torch.amp
import time:       304 |        304 |         torch.random
import time:        52 |         52 |             pwd
import time:        41 |         41 |             grp
import time:      1363 |       1456 |           tarfile
import time:       488 |        488 |           torch._weights_only_unpickler
import time:       517 |        517 |           torch._sources
import time:       361 |        361 |           mmap
import time:      1517 |       4337 |         torch.serialization
import time:      1024 |       1024 |         torch._tensor_str
import time:       349 |        349 |           torch.cuda.gds
import time:       454 |        454 |           torch.cuda._utils
import time:       550 |        550 |           torch.cuda.graphs
import time:       390 |        390 |           torch.cuda.streams
import time:       314 |        314 |             ctypes.util
import time:      5747 |       6061 |           pynvml
import time:       479 |        479 |             torch.cuda._memory_viz
import time:       692 |       1170 |           torch.cuda.memory
import time:       338 |        338 |           torch.cuda.random
import time:       479 |        479 |             torch.cuda.amp.autocast_mode
import time:       272 |        272 |             torch.cuda.amp.common
import time:       288 |        288 |             torch.cuda.amp.grad_scaler
import time:       297 |       1334 |           torch.cuda.amp
import time:       309 |        309 |           torch.cuda.jiterator
import time:       290 |        290 |           torch.cuda.nvtx
import time:       271 |        271 |           torch.cuda.profiler
import time:       249 |        249 |           torch.cuda.sparse
import time:       388 |        388 |           torch.cuda.tunable
import time:      4542 |      16688 |         torch.cuda
import time:       279 |        279 |             torch.sparse._semi_structured_conversions
import time:       338 |        338 |             torch.sparse._semi_structured_ops
import time:       664 |       1280 |           torch.sparse.semi_structured
import time:      1216 |       2496 |         torch.sparse
import time:       453 |        453 |         torch._compile
import time:       290 |        290 |         torch._VF
import time:       525 |        525 |               torch.nn.parameter
import time:      1157 |       1157 |                   torch._prims_common
import time:       491 |        491 |                       torch.utils.backcompat
import time:       652 |        652 |                       torch.utils.collect_env
import time:       317 |        317 |                               torch.utils._typing_utils
import time:       336 |        336 |                                 torch.monitor
import time:       367 |        367 |                                   torch.distributed.logging_handlers
import time:       488 |        855 |                                 torch.distributed.c10d_logger
import time:       365 |        365 |                                 torch.distributed.constants
import time:       459 |        459 |                                 torch.distributed.rendezvous
import time:      1945 |       3958 |                               torch.distributed.distributed_c10d
import time:       975 |       5249 |                             torch.distributed.device_mesh
import time:       329 |        329 |                             torch.distributed.remote_device
import time:      3637 |       9214 |                           torch.distributed
import time:       390 |        390 |                                           torch.utils.data.datapipes._hook_iterator
import time:       525 |        914 |                                         torch.utils.data.datapipes._typing
import time:       306 |        306 |                                           torch.utils._import_utils
import time:       281 |        281 |                                             torch.utils.data.datapipes.utils
import time:       578 |        859 |                                           torch.utils.data.datapipes.utils.common
import time:       822 |        822 |                                           torch.utils.data.dataset
import time:       319 |        319 |                                             dill.__info__
import time:       513 |        513 |                                               dill.logger
import time:      1118 |       1118 |                                               _pyio
import time:       337 |        337 |                                               dill._shims
import time:       264 |        264 |                                               dill.settings
import time:       108 |        108 |                                               winreg
import time:      1632 |       3969 |                                             dill._dill
import time:      1720 |       1720 |                                             dill.session
import time:       238 |        238 |                                               dill.pointers
import time:       328 |        565 |                                             dill.detect
import time:       432 |        432 |                                             dill.source
import time:       279 |        279 |                                             dill.temp
import time:       251 |        251 |                                             dill.objtypes
import time:       567 |       8097 |                                           dill
import time:       752 |      10834 |                                         torch.utils.data.datapipes.datapipe
import time:       513 |      12260 |                                       torch.utils.data.datapipes._decorator
import time:       265 |        265 |                                         torch.utils.data.datapipes.dataframe.dataframe_wrapper
import time:       319 |        583 |                                       torch.utils.data.datapipes.dataframe.structures
import time:      1090 |      13933 |                                     torch.utils.data.datapipes.dataframe.dataframes
