import time: self [us] | cumulative | imported package
import time:       213 |        213 |           torch.nn.quantized.modules
import time:       289 |        966 |         torch.nn.quantized
import time:       185 |        185 |         torch._size_docs
import time:       249 |        249 |         torch._storage_docs
import time:       815 |        815 |         torch._tensor_docs
import time:       308 |        308 |                       torch.ao.quantization.quant_type
import time:       450 |        757 |                     torch.ao.quantization.utils
import time:      3691 |       4448 |                   torch.ao.quantization.observer
import time:       584 |       5032 |                 torch.ao.quantization.fake_quantize
import time:       305 |        305 |                   torch.ao.quantization.fuser_method_mappings
import time:       274 |        579 |                 torch.ao.quantization.fuse_modules
import time:       223 |        223 |                   torch.ao.quantization.pt2e
import time:       212 |        212 |                       torch.ao.ns
import time:       294 |        505 |                     torch.ao.ns.fx
import time:       508 |        508 |                     torch.ao.ns.fx.ns_types
import time:       590 |       1601 |                   torch.ao.ns.fx.utils
import time:       210 |        210 |                                   torch._dispatch
import time:       584 |        794 |                                 torch._dispatch.python
import time:      1932 |       1932 |                                       torch._library.fake_profile
import time:       233 |        233 |                                         torch.utils._mode_utils
import time:      6366 |       6599 |                                       torch._subclasses.meta_utils
import time:       299 |        299 |                                       torch.utils._stats
import time:      1418 |       1418 |                                         torch.fx.experimental.sym_node
import time:      2958 |       4375 |                                       torch._subclasses._fake_tensor_utils
import time:       229 |        229 |                                         torch._custom_op
import time:      3935 |       4163 |                                       torch._subclasses.fake_impls
import time:      9701 |      27068 |                                     torch._subclasses.fake_tensor
import time:       731 |        731 |                                     torch._subclasses.fake_utils
import time:       262 |      28059 |                                   torch._subclasses
import time:        39 |      28098 |                                 torch._subclasses.meta_utils
import time:       640 |      29530 |                               torch.fx.passes.shape_prop
import time:       113 |        113 |                               pydot
import time:       482 |      30125 |                             torch.fx.passes.graph_drawer
import time:       453 |        453 |                             torch.fx.passes.graph_manipulation
import time:      1067 |       1067 |                                     torch.fx.passes.utils.matcher_utils
import time:       634 |       1700 |                                   torch.fx.passes.utils.common
import time:       226 |       1926 |                                 torch.fx.passes.utils
import time:      1265 |       1265 |                                 torch.fx.passes.tools_common
import time:      1020 |       4210 |                               torch.fx.passes.split_utils
import time:      1022 |       5231 |                             torch.fx.passes.net_min_base
import time:       605 |        605 |                             torch.fx.passes.operator_support
import time:       302 |        302 |                             torch.fx.passes.param_fetch
import time:      1225 |       1225 |                             torch.fx.passes.reinplace
import time:       273 |        273 |                               torch.fx._utils
import time:       468 |        468 |                                 torch.utils._thunk
import time:       285 |        285 |                                 torch.fx.experimental._backward_state
import time:      1999 |       2751 |                               torch.fx.experimental.proxy_tensor
import time:       520 |       3543 |                             torch.fx.passes.runtime_assert
import time:       537 |        537 |                             torch.fx.passes.split_module
import time:      1453 |       1453 |                             torch.fx.passes.splitter_base
import time:       428 |      43897 |                           torch.fx.passes
import time:       437 |        437 |                             torch.fx.passes.infra.pass_base
import time:       498 |        934 |                           torch.fx.passes.infra.pass_manager
import time:       331 |      45162 |                         torch.fx.passes.infra
import time:        26 |      45187 |                       torch.fx.passes.infra.pass_base
import time:      1055 |       1055 |                       torch.export.custom_ops
import time:       266 |        266 |                             torch.export._tree_utils
import time:      5016 |       5016 |                             torch.export.graph_signature
import time:       547 |        547 |                                   torch._custom_op.autograd
import time:      1303 |       1849 |                                 torch._custom_op.impl
import time:       249 |       2098 |                               torch._custom_ops
import time:      1394 |       1394 |                                 torch._subclasses.functional_tensor
import time:       811 |       2204 |                               torch._export.utils
import time:      1282 |       1282 |                                           torch._higher_order_ops.schema
import time:      1229 |       2510 |                                         torch._higher_order_ops.utils
import time:      2141 |       4651 |                                       torch._higher_order_ops.auto_functionalize
import time:       525 |       5175 |                                     torch._higher_order_ops.base_hop
import time:      1454 |       6629 |                                   torch._higher_order_ops._invoke_quant
import time:       474 |        474 |                                   torch._higher_order_ops.aoti_call_delegate
import time:      1424 |       1424 |                                   torch._higher_order_ops.associative_scan
import time:       929 |        929 |                                   torch._higher_order_ops.cond
import time:       276 |        276 |                                         torch._functorch._aot_autograd
import time:     15580 |      15580 |                                         torch._functorch._aot_autograd.descriptors
import time:       595 |      16450 |                                       torch._functorch._aot_autograd.utils
import time:       490 |      16940 |                                     torch._higher_order_ops.torchbind
import time:      1093 |      18033 |                                   torch._higher_order_ops.effects
import time:       446 |        446 |                                   torch._higher_order_ops.executorch_call_delegate
import time:       944 |        944 |                                   torch._higher_order_ops.flat_apply
import time:       254 |        254 |                                         torch.testing._internal
import time:       482 |        735 |                                       torch.testing._internal.logging_tensor
import time:      1056 |       1791 |                                     torch.utils.checkpoint
import time:      1062 |       2853 |                                   torch._higher_order_ops.flex_attention
import time:       429 |        429 |                                   torch._higher_order_ops.foreach_map
import time:       541 |        541 |                                   torch._higher_order_ops.hints_wrap
import time:      1326 |       1326 |                                   torch._higher_order_ops.invoke_subgraph
import time:       718 |        718 |                                   torch._higher_order_ops.map
import time:      1042 |       1042 |                                   torch._higher_order_ops.out_dtype
import time:       480 |        480 |                                   torch._higher_order_ops.run_const_graph
import time:       768 |        768 |                                   torch._higher_order_ops.scan
import time:       369 |        369 |                                   torch._higher_order_ops.strict_mode
import time:       773 |        773 |                                   torch._higher_order_ops.while_loop
import time:       831 |        831 |                                   torch._higher_order_ops.wrap
import time:       436 |      39435 |                                 torch._higher_order_ops
import time:        28 |      39463 |                               torch._higher_order_ops.flat_apply
import time:       595 |      44358 |                             torch._export.wrappers
import time:       826 |      50464 |                           torch._export
import time:        32 |      50495 |                         torch._export.utils
import time:       510 |      51005 |                       torch.export.decomp_utils
import time:       433 |        433 |                           torch._export.verifier
import time:      1954 |       2387 |                         torch.export.exported_program
import time:      3383 |       5769 |                       torch.export.dynamic_shapes
import time:       277 |        277 |                         torch.export._remove_effect_tokens_pass
import time:      1976 |       2252 |                       torch.export.unflatten
import time:       590 |     105856 |                     torch.export
import time:       807 |        807 |                     torch.fx.passes.utils.source_matcher_utils
import time:       355 |     107017 |                   torch.ao.quantization.pt2e.graph_utils
import time:      1742 |     110583 |                 torch.ao.quantization.pt2e._numeric_debugger
import time:       342 |        342 |                 torch.ao.quantization.pt2e.export_utils
import time:       714 |        714 |                 torch.ao.quantization.qconfig
import time:       377 |        377 |                 torch.ao.quantization.qconfig_mapping
import time:       339 |        339 |                         torch.ao.nn.quantized.reference.modules.utils
import time:       583 |        921 |                       torch.ao.nn.quantized.reference.modules.conv
import time:       373 |        373 |                       torch.ao.nn.quantized.reference.modules.linear
import time:       535 |        535 |                       torch.ao.nn.quantized.reference.modules.rnn
import time:       389 |        389 |                       torch.ao.nn.quantized.reference.modules.sparse
import time:       362 |       2578 |                     torch.ao.nn.quantized.reference.modules
import time:       258 |       2835 |                   torch.ao.nn.quantized.reference
import time:       357 |        357 |                           torch.ao.nn.sparse.quantized.linear
import time:       324 |        324 |                           torch.ao.nn.sparse.quantized.utils
import time:      1158 |       1838 |                         torch.ao.nn.sparse.quantized.dynamic.linear
import time:       315 |       2152 |                       torch.ao.nn.sparse.quantized.dynamic
import time:       349 |       2500 |                     torch.ao.nn.sparse.quantized
import time:       241 |       2741 |                   torch.ao.nn.sparse
import time:       328 |        328 |                   torch.ao.quantization.stubs
import time:       916 |       6818 |                 torch.ao.quantization.quantization_mappings
import time:       512 |        512 |                 torch.ao.quantization.quantize
import time:       281 |        281 |                 torch.ao.quantization.quantize_jit
import time:       516 |     125749 |               torch.ao.quantization
import time:        29 |     125777 |             torch.ao.quantization.fake_quantize
import time:       229 |     126006 |           torch.quantization.fake_quantize
import time:       257 |        257 |           torch.quantization.fuse_modules
import time:       211 |        211 |           torch.quantization.fuser_method_mappings
import time:       283 |        283 |           torch.quantization.observer
import time:       274 |        274 |           torch.quantization.qconfig
import time:       205 |        205 |           torch.quantization.quant_type
import time:       255 |        255 |           torch.quantization.quantization_mappings
import time:       210 |        210 |           torch.quantization.quantize
import time:       245 |        245 |           torch.quantization.quantize_jit
import time:       237 |        237 |           torch.quantization.stubs
import time:       310 |     128489 |         torch.quantization
import time:       251 |        251 |         torch.quasirandom
import time:       254 |        254 |         torch.multiprocessing._atfork
import time:       623 |        623 |         torch._lobpcg
import time:       232 |        232 |             torch.masked._docs
import time:       433 |        433 |                   torch.masked.maskedtensor.core
import time:      2820 |       3252 |                 torch.masked.maskedtensor.binary
import time:       858 |        858 |                 torch.masked.maskedtensor.passthrough
import time:       269 |        269 |                   torch.masked.maskedtensor.creation
import time:      1075 |       1344 |                 torch.masked.maskedtensor.reductions
import time:      2935 |       2935 |                 torch.masked.maskedtensor.unary
import time:       330 |       8716 |               torch.masked.maskedtensor
import time:        27 |       8742 |             torch.masked.maskedtensor.core
import time:       797 |       9770 |           torch.masked._ops
import time:       308 |      10077 |         torch.masked
import time:       557 |        557 |         torch.utils.dlpack
import time:       250 |        250 |           torch._functorch.batch_norm_replacement
import time:       354 |        354 |             torch.fx.experimental.const_fold
import time:       799 |       1152 |           torch._functorch.eager_transforms
import time:       436 |        436 |           torch._functorch.functional_call
import time:       442 |       2278 |         torch.func
import time:       382 |        382 |                   torch.utils._content_store
import time:       382 |        764 |                 torch._prims.debug_prims
import time:       704 |        704 |                 torch._prims.rng_prims
import time:       640 |        640 |                 torch._prims_common.wrappers
import time:    202109 |     204215 |               torch._prims
import time:     25827 |     230041 |             torch._decomp.decompositions
import time:       943 |        943 |               torch._refs._conversions
import time:      4310 |       4310 |               torch._refs.fft
import time:      1130 |       1130 |               torch._refs.linalg
import time:       277 |        277 |                 torch._refs.nn
import time:      4200 |       4476 |               torch._refs.nn.functional
import time:      2564 |       2564 |               torch._refs.special
import time:     32169 |      45589 |             torch._refs
import time:       547 |     276176 |           torch._decomp
import time:      1714 |       1714 |             torch.utils._config_module
import time:       948 |       2661 |           torch.fx.experimental._config
import time:     68119 |     346955 |         torch._meta_registrations
import time:      1478 |       1478 |           torch.compiler.config
import time:       654 |       2132 |         torch.compiler
import time:     55494 |    1203803 |       torch
import time:      1763 |    1205566 |     sglang.srt.connector.base_connector
import time:       514 |        514 |               safetensors._safetensors_rust
import time:       369 |        882 |             safetensors
import time:       241 |        241 |               packaging
import time:       223 |        223 |               packaging._structures
import time:      2318 |       2781 |             packaging.version
import time:       523 |       4185 |           safetensors.torch
import time:       443 |        443 |           sglang.srt.connector.serde.serde
import time:       641 |       5269 |         sglang.srt.connector.serde.safe_serde
import time:       431 |       5699 |       sglang.srt.connector.serde
import time:       477 |        477 |       sglang.srt.connector.utils
import time:      1800 |       7976 |     sglang.srt.connector.redis
import time:       374 |        374 |             orjson.orjson
import time:       365 |        739 |           orjson
import time:       821 |        821 |             psutil._common
import time:      2602 |       2602 |             psutil._ntuples
import time:       647 |        647 |               psutil._psposix
import time:       327 |        327 |               psutil._psutil_linux
import time:      2597 |       3570 |             psutil._pslinux
import time:      2717 |       9709 |           psutil
import time:       164 |        164 |                     triton._C
import time:      9265 |       9428 |                   triton._C.libtriton
import time:      2483 |      11911 |                 triton.knobs
import time:       290 |        290 |                     triton.tools
import time:       454 |        454 |                     triton._utils
import time:       919 |       1661 |                   triton.tools.tensor_descriptor
import time:       374 |        374 |                       triton.backends.driver
import time:      1059 |       1059 |                       triton.backends.compiler
import time:       375 |        375 |                       triton.runtime._allocation
import time:       446 |        446 |                         triton.runtime.cache
import time:       259 |        705 |                       triton.runtime.build
import time:       210 |        210 |                         triton.errors
import time:       301 |        510 |                       triton.runtime.errors
import time:     31586 |      34607 |                     triton.backends
import time:       256 |      34863 |                   triton.runtime.driver
import time:       305 |        305 |                   triton.runtime._async_compile
import time:      1241 |      38068 |                 triton.runtime.jit
import time:       474 |      50452 |               triton.runtime.autotuner
import time:       354 |      50805 |             triton.runtime
import time:       586 |        586 |                 triton.tools.disasm
import time:       559 |       1144 |               triton.compiler.compiler
import time:       394 |        394 |               triton.compiler.errors
import time:       301 |       1838 |             triton.compiler
import time:      2870 |       2870 |                 triton.language.core
import time:       739 |       3609 |               triton.language.math
import time:      1083 |       1083 |                   triton.language.extra.cuda.libdevice
import time:       314 |        314 |                   triton.language.extra.cuda.utils
import time:       228 |        228 |                   triton.language.extra.cuda.gdc
import time:       272 |       1896 |                 triton.language.extra.cuda
import time:       526 |        526 |                   triton.language.extra.hip.libdevice
import time:       265 |        265 |                   triton.language.extra.hip.utils
import time:       258 |       1048 |                 triton.language.extra.hip
import time:       975 |       3918 |               triton.language.extra
import time:      8144 |       8144 |               triton.language.standard
import time:      2731 |       2731 |               triton.language.random
import time:       899 |        899 |               triton.language.target_info
import time:       420 |      19718 |             triton.language
import time:        42 |         42 |                 _statistics
import time:       702 |        743 |               statistics
import time:       485 |       1228 |             triton.testing
import time:       904 |      74491 |           triton
import time:       303 |        303 |             PIL._version
import time:       453 |        755 |           PIL
import time:      3621 |       3621 |             PIL.ExifTags
import time:       498 |        498 |             PIL.ImageMode
import time:       873 |        873 |             PIL.TiffTags
import time:       241 |        241 |             PIL._binary
import time:       280 |        280 |             PIL._deprecate
import time:       240 |        240 |             PIL._util
import time:       104 |        104 |             defusedxml
import time:      1934 |       1934 |             PIL._imaging
import time:      1876 |       9663 |           PIL.Image
import time:       268 |        268 |             starlette
import time:       269 |        269 |                 starlette.types
import time:       455 |        723 |               starlette._utils
import time:       358 |        358 |                       anyio._core
import time:       492 |        850 |                     anyio._core._contextmanagers
import time:       474 |        474 |                       anyio._core._exceptions
import time:       307 |        307 |                         sniffio._version
import time:       242 |        242 |                         sniffio._impl
import time:       337 |        884 |                       sniffio
import time:       337 |       1694 |                     anyio._core._eventloop
import time:       559 |        559 |                           anyio.abc._eventloop
import time:       235 |        235 |                           anyio.abc._resources
import time:       257 |        257 |                             anyio._core._typedattr
import time:       383 |        383 |                               anyio.abc._tasks
import time:       886 |       1269 |                             anyio.abc._streams
import time:       680 |       2206 |                           anyio.abc._sockets
import time:       276 |        276 |                           anyio.abc._subprocesses
import time:       373 |        373 |                           anyio.abc._testing
import time:      1023 |       1023 |                             anyio.lowlevel
import time:       382 |        382 |                             anyio._core._tasks
import time:       258 |        258 |                             anyio._core._testing
import time:      3528 |       5189 |                           anyio._core._synchronization
import time:       962 |        962 |                           anyio.from_thread
import time:       371 |      10167 |                         anyio.abc
import time:       225 |      10392 |                       anyio.to_thread
import time:       889 |      11281 |                     anyio._core._fileio
import time:       231 |        231 |                     anyio._core._resources
import time:       217 |        217 |                     anyio._core._signals
import time:       206 |        206 |                         anyio.streams
import time:      1314 |       1520 |                       anyio.streams.stapled
import time:      1064 |       1064 |                       anyio.streams.tls
import time:      1103 |       3685 |                     anyio._core._sockets
import time:      1920 |       1920 |                       anyio.streams.memory
import time:       298 |       2218 |                     anyio._core._streams
import time:       274 |        274 |                     anyio._core._subprocesses
import time:       658 |        658 |                     anyio._core._tempfile
import time:       480 |      21584 |                   anyio
import time:        25 |      21609 |                 anyio.to_thread
import time:       229 |      21837 |               starlette.concurrency
import time:       236 |        236 |               starlette.exceptions
import time:       816 |        816 |                 starlette.datastructures
import time:       321 |        321 |                         python_multipart.exceptions
import time:       258 |        578 |                       python_multipart.decoders
import time:       985 |       1563 |                     python_multipart.multipart
import time:       290 |       1852 |                   python_multipart
import time:       956 |       2807 |                 starlette.formparsers
import time:       498 |       4121 |               starlette.requests
import time:       239 |        239 |                   starlette.background
import time:       486 |        724 |                 starlette.responses
import time:       539 |       1263 |               starlette.websockets
import time:       288 |      28466 |             starlette._exception_handler
import time:       477 |        477 |             starlette.convertors
import time:       358 |        358 |             starlette.middleware
import time:       854 |      30420 |           starlette.routing
import time:       411 |        411 |               modulefinder
import time:       246 |        246 |                 torchvision._internally_replaced_utils
import time:      2387 |       2632 |               torchvision.extension
import time:      9087 |       9087 |               torchvision._meta_registrations
import time:       324 |        324 |                       torchvision.io._load_gpu_decoder
import time:       276 |        276 |                         torchvision.io._video_deprecation_warning
import time:       491 |        767 |                       torchvision.io._video_opt
import time:       318 |        318 |                           PIL.ImageColor
import time:       472 |        472 |                                 PIL._typing
import time:      3089 |       3089 |                                 PIL._imagingft
import time:       641 |       4201 |                               PIL.ImageFont
import time:       702 |       4903 |                             PIL.ImageText
import time:       404 |       5306 |                           PIL.ImageDraw
import time:       704 |       6327 |                         torchvision.utils
import time:      4130 |      10457 |                       torchvision.io.image
import time:     13679 |      13679 |                           av._core
import time:       667 |        667 |                           av.logging
import time:       221 |        221 |                           av.about
import time:       567 |        567 |                                     av.bytesource
import time:       558 |       1125 |                                   av.buffer
import time:       581 |        581 |                                         av.audio.format
import time:      1364 |       1364 |                                             av.error
import time:       608 |       1972 |                                           av.dictionary
import time:       613 |        613 |                                                         av.container.pyio
import time:       238 |        238 |                                                             av.sidedata
import time:       959 |        959 |                                                                   av.option
import time:       528 |       1487 |                                                                 av.descriptor
import time:       919 |       2406 |                                                               av.format
import time:       566 |        566 |                                                                 av.utils
import time:      1038 |       1603 |                                                               av.stream
import time:       702 |       4709 |                                                             av.container.streams
import time:       866 |        866 |                                                             av.sidedata.encparams
import time:       713 |        713 |                                                             av.sidedata.motionvectors
import time:      1019 |       7542 |                                                           av.sidedata.sidedata
import time:       523 |        523 |                                                           av.opaque
import time:       800 |       8864 |                                                         av.packet
import time:       683 |        683 |                                                         av.container.input
import time:       710 |        710 |                                                         av.container.output
import time:      1468 |      12336 |                                                       av.container.core
import time:       244 |      12579 |                                                     av.container
import time:        24 |      12603 |                                                   av.container.pyio
import time:      1158 |      13760 |                                                 av.codec.context
import time:       629 |        629 |                                                 av.video.format
import time:      1158 |       1158 |                                                 av.video.reformatter
import time:       627 |        627 |                                                 av.plane
import time:       667 |        667 |                                                 av.video.plane
import time:      1181 |      18020 |                                               av.video.frame
import time:       680 |        680 |                                               av.video.stream
import time:       303 |      19002 |                                             av.video
import time:        22 |      19023 |                                           av.video.format
import time:      1101 |      22095 |                                         av.codec.hwaccel
import time:      1942 |      24617 |                                       av.codec.codec
import time:       248 |      24864 |                                     av.codec
import time:        26 |      24890 |                                   av.codec.codec
import time:       643 |      26656 |                                 av.frame
import time:      1041 |       1041 |                                 av.audio.layout
import time:       621 |        621 |                                 av.audio.plane
import time:       783 |      29100 |                               av.audio.frame
import time:       638 |        638 |                               av.audio.stream
import time:       409 |      30147 |                             av.audio
import time:       708 |        708 |                                       av.filter.link
import time:       830 |       1538 |                                     av.filter.context
import time:       660 |       2197 |                                   av.filter.graph
import time:       735 |       2932 |                                 av.filter.filter
import time:       634 |        634 |                                 av.filter.loudnorm
import time:       316 |       3880 |                               av.filter
import time:        20 |       3900 |                             av.filter.filter
import time:       611 |        611 |                             av.audio.resampler
import time:       657 |      35313 |                           av.audio.codeccontext
import time:       619 |        619 |                           av.audio.fifo
import time:       609 |        609 |                           av.bitstream
import time:       670 |        670 |                           av.video.codeccontext
import time:       376 |      52150 |                         av
import time:       412 |      52561 |                       torchvision.io.video
import time:       322 |        322 |                       torchvision.io.video_reader
import time:       367 |      64796 |                     torchvision.io
import time:        30 |      64825 |                   torchvision.io.image
import time:       539 |        539 |                     torchvision.datasets.vision
import time:       554 |       1092 |                   torchvision.datasets.folder
import time:       218 |        218 |                     torch.utils.model_zoo
import time:       490 |        708 |                   torchvision.datasets.utils
import time:       656 |      67279 |                 torchvision.datasets._optical_flow
import time:       816 |        816 |                 torchvision.datasets._stereo_matching
import time:       372 |        372 |                 torchvision.datasets.caltech
import time:       449 |        449 |                 torchvision.datasets.celeba
import time:       336 |        336 |                 torchvision.datasets.cifar
import time:       482 |        482 |                 torchvision.datasets.cityscapes
import time:       311 |        311 |                 torchvision.datasets.clevr
import time:       292 |        292 |                 torchvision.datasets.coco
import time:       298 |        298 |                 torchvision.datasets.country211
import time:       277 |        277 |                 torchvision.datasets.dtd
import time:       248 |        248 |                 torchvision.datasets.eurosat
import time:       118 |        118 |                       accimage
import time:       106 |        106 |                         accimage
import time:       641 |        641 |                             PIL.ImageFilter
import time:       376 |        376 |                             PIL.ImageStat
import time:       360 |       1377 |                           PIL.ImageEnhance
import time:       371 |        371 |                               PIL.GimpGradientFile
import time:       332 |        332 |                               PIL.GimpPaletteFile
import time:       358 |        358 |                               PIL.PaletteFile
import time:       317 |       1377 |                             PIL.ImagePalette
import time:       384 |       1761 |                           PIL.ImageOps
import time:       105 |        105 |                           accimage
import time:       502 |       3744 |                         torchvision.transforms._functional_pil
import time:       697 |        697 |                         torchvision.transforms._functional_tensor
import time:       668 |       5213 |                       torchvision.transforms.functional
import time:      1237 |       6568 |                     torchvision.transforms.transforms
import time:       518 |        518 |                     torchvision.transforms.autoaugment
import time:       278 |       7363 |                   torchvision.transforms
import time:       268 |       7630 |                 torchvision.datasets.fakedata
import time:       327 |        327 |                 torchvision.datasets.fer2013
import time:       266 |        266 |                 torchvision.datasets.fgvc_aircraft
import time:       652 |        652 |                     _markupbase
import time:      2217 |       2868 |                   html.parser
import time:       377 |       3245 |                 torchvision.datasets.flickr
import time:       325 |        325 |                 torchvision.datasets.flowers102
import time:       277 |        277 |                 torchvision.datasets.food101
import time:       314 |        314 |                 torchvision.datasets.gtsrb
import time:       400 |        400 |                   torchvision.datasets.video_utils
import time:       292 |        691 |                 torchvision.datasets.hmdb51
import time:       320 |        320 |                 torchvision.datasets.imagenet
import time:       270 |        270 |                 torchvision.datasets.imagenette
import time:       381 |        381 |                 torchvision.datasets.inaturalist
import time:       358 |        358 |                 torchvision.datasets.kinetics
import time:       377 |        377 |                 torchvision.datasets.kitti
import time:       358 |        358 |                 torchvision.datasets.lfw
import time:       307 |        307 |                 torchvision.datasets.lsun
import time:       564 |        564 |                 torchvision.datasets.mnist
import time:       261 |        261 |                 torchvision.datasets.moving_mnist
import time:       272 |        272 |                 torchvision.datasets.omniglot
import time:       314 |        314 |                 torchvision.datasets.oxford_iiit_pet
import time:       274 |        274 |                 torchvision.datasets.pcam
import time:       474 |        474 |                 torchvision.datasets.phototour
import time:       355 |        355 |                 torchvision.datasets.places365
import time:       286 |        286 |                 torchvision.datasets.rendered_sst2
import time:       289 |        289 |                 torchvision.datasets.sbd
import time:       259 |        259 |                 torchvision.datasets.sbu
import time:       295 |        295 |                 torchvision.datasets.semeion
import time:       261 |        261 |                 torchvision.datasets.stanford_cars
import time:       285 |        285 |                 torchvision.datasets.stl10
import time:       260 |        260 |                 torchvision.datasets.sun397
import time:       263 |        263 |                 torchvision.datasets.svhn
import time:       314 |        314 |                 torchvision.datasets.ucf101
import time:       255 |        255 |                 torchvision.datasets.usps
import time:       241 |        241 |                     xml.etree
import time:       595 |        595 |                     xml.etree.ElementPath
import time:        92 |         92 |                     _elementtree
import time:      1045 |       1972 |                   xml.etree.ElementTree
import time:        99 |         99 |                     defusedxml
import time:        22 |        121 |                   defusedxml.ElementTree
import time:       353 |       2444 |                 torchvision.datasets.voc
import time:       267 |        267 |                 torchvision.datasets.widerface
import time:      1459 |      96036 |               torchvision.datasets
import time:       310 |        310 |                   torchvision.transforms._presets
import time:       844 |        844 |                   torchvision.models._api
import time:       485 |        485 |                   torchvision.models._meta
import time:       306 |        306 |                     torchvision._utils
import time:       407 |        713 |                   torchvision.models._utils
import time:       530 |       2880 |                 torchvision.models.alexnet
import time:       315 |        315 |                           torch.onnx.errors
import time:       181 |        181 |                               torch.onnx.ops._dtype_mappings
import time:     25215 |      25395 |                             torch.onnx.ops._impl
import time:      5987 |       5987 |                             torch.onnx.ops._symbolic_impl
import time:       304 |      31686 |                           torch.onnx.ops
import time:       295 |        295 |                               torch.onnx._internal
import time:       343 |        637 |                             torch.onnx._internal.exporter
import time:       293 |        293 |                             torch.onnx._internal._lazy_import
import time:       293 |        293 |                             torch.onnx._internal.exporter._dynamic_shapes
import time:       223 |        223 |                               torch.onnx._internal.exporter._constants
import time:       329 |        552 |                             torch.onnx._internal.exporter._ir_passes
import time:       623 |       2395 |                           torch.onnx._internal.exporter._onnx_program
import time:       222 |        222 |                           torch.onnx._internal.torchscript_exporter
import time:       215 |        215 |                             torch.onnx._constants
import time:       827 |        827 |                             torch.onnx._internal.torchscript_exporter._type_utils
import time:       775 |        775 |                               torch.onnx._internal.torchscript_exporter.registration
import time:       277 |        277 |                               torch.onnx._internal.torchscript_exporter._globals
import time:      1170 |       2221 |                             torch.onnx._internal.torchscript_exporter.jit_utils
import time:       418 |        418 |                               torch.onnx._internal.torchscript_exporter.onnx_proto_utils
import time:       618 |       1035 |                             torch.onnx._internal.torchscript_exporter.utils
import time:       832 |       5130 |                           torch.onnx._internal.torchscript_exporter.symbolic_helper
import time:      4363 |       4363 |                             torch.onnx._internal.torchscript_exporter.symbolic_opset9
import time:       781 |       5144 |                           torch.onnx._internal.torchscript_exporter.symbolic_opset10
import time:       328 |      45216 |                         torch.onnx
import time:       939 |        939 |                           torch.onnx._internal.torchscript_exporter.symbolic_opset11
import time:       267 |       1206 |                         torch.onnx.symbolic_opset11
import time:       286 |        286 |                         torch.onnx.symbolic_helper
import time:       307 |      47014 |                       torchvision.ops._register_onnx_ops
import time:       227 |        227 |                         torchvision.ops._box_convert
import time:       314 |        314 |                         torchvision.ops._utils
import time:       391 |        932 |                       torchvision.ops.boxes
import time:       272 |        272 |                         torchvision.ops.diou_loss
import time:       235 |        506 |                       torchvision.ops.ciou_loss
import time:       268 |        268 |                       torchvision.ops.deform_conv
import time:       288 |        288 |                       torchvision.ops.drop_block
import time:       691 |        691 |                         torchvision.ops.misc
import time:       361 |       1051 |                       torchvision.ops.feature_pyramid_network
import time:       268 |        268 |                       torchvision.ops.focal_loss
import time:       222 |        222 |                       torchvision.ops.giou_loss
import time:       636 |        636 |                                     torch.utils._appending_byte_serializer
import time:       513 |        513 |                                     torch.utils._ordered_set
import time:      1590 |       2739 |                                   torch.compiler._cache
import time:       512 |       3250 |                                 torch._dynamo.precompile_context
import time:      1668 |       1668 |                                   torch._dynamo.callback
import time:       467 |        467 |                                         termios
import time:       288 |        755 |                                       getpass
import time:      3115 |       3869 |                                     torch._dynamo.config
import time:       505 |       4373 |                                   torch._dynamo.distributed
import time:      1676 |       1676 |                                         torch._functorch.config
import time:       345 |        345 |                                               mpmath.usertools
import time:        99 |         99 |                                                           gmpy2
import time:        86 |         86 |                                                           gmpy
import time:       297 |        480 |                                                         mpmath.libmp.backend
import time:      1161 |       1161 |                                                         mpmath.libmp.libintmath
import time:       717 |       2357 |                                                       mpmath.libmp.libmpf
import time:     63142 |      63142 |                                                         mpmath.libmp.libelefun
