import time: self [us] | cumulative | imported package
import time:      2396 |       8013 |                 sglang.srt.debug_utils.cuda_coredump
import time:      6574 |      14738 |               sglang.srt.environ
import time:     47693 |    1083112 |             sglang.utils
import time:     45045 |    1354657 |           sglang.lang.interpreter
import time:      1704 |    1743594 |         sglang.lang.backend.base_backend
import time:      4753 |    1754919 |       sglang.lang.api
import time:       981 |        981 |               multidict._abc
import time:     46398 |      46398 |                 multidict._multidict
import time:       325 |      46723 |               multidict._compat
import time:      2449 |      50153 |             multidict
import time:      1737 |      51889 |           aiohttp.hdrs
import time:       315 |        315 |                 attr._compat
import time:       257 |        257 |                   attr._config
import time:       411 |        411 |                     attr.exceptions
import time:       227 |        637 |                   attr.setters
import time:      5668 |       6561 |                 attr._make
import time:      1370 |       8245 |               attr.converters
import time:       254 |        254 |               attr.filters
import time:      4139 |       4139 |               attr.validators
import time:       291 |        291 |               attr._cmp
import time:       324 |        324 |               attr._funcs
import time:       297 |        297 |               attr._next_gen
import time:       645 |        645 |               attr._version_info
import time:      7589 |      21781 |             attr
import time:      1962 |       1962 |                     yarl._quoting_c
import time:       235 |       2197 |                   yarl._quoting
import time:       323 |       2519 |                 yarl._quoters
import time:       544 |       3063 |               yarl._query
import time:      2128 |       2128 |                   propcache
import time:     26698 |      26698 |                     propcache._helpers_c
import time:       269 |      26967 |                   propcache._helpers
import time:       382 |      29475 |                 propcache.api
import time:       622 |        622 |                 yarl._parse
import time:       394 |        394 |                 yarl._path
import time:      2479 |      32968 |               yarl._url
import time:      2362 |      38392 |             yarl
import time:      1886 |       1886 |                 aiohttp.typedefs
import time:       963 |       2849 |               aiohttp.http_exceptions
import time:      1211 |       1211 |                   aiohttp.client_exceptions
import time:       577 |        577 |                     netrc
import time:      2588 |       2588 |                         email._header_value_parser
import time:       699 |       3287 |                       email.headerregistry
import time:       697 |        697 |                       email.contentmanager
import time:       812 |       4796 |                     email.policy
import time:       359 |        359 |                     aiohttp.log
import time:      3784 |       9514 |                   aiohttp.helpers
import time:       373 |        373 |                   aiohttp.tcp_helpers
import time:       385 |      11482 |                 aiohttp.base_protocol
import time:       115 |        115 |                   brotlicffi
import time:        93 |         93 |                   brotli
import time:       219 |        219 |                     backports
import time:        21 |        240 |                   backports.zstd
import time:      1401 |       1847 |                 aiohttp.compression_utils
import time:      1233 |       1233 |                     aiohttp._cookie_helpers
import time:       822 |       2054 |                   aiohttp.abc
import time:     30687 |      30687 |                   aiohttp._http_writer
import time:       763 |      33503 |                 aiohttp.http_writer
import time:      1961 |       1961 |                 aiohttp.streams
import time:      9414 |       9414 |                 aiohttp._http_parser
import time:      3976 |      62179 |               aiohttp.http_parser
import time:      3077 |       3077 |                   aiohttp._websocket
import time:      1161 |       1161 |                   aiohttp._websocket.models
import time:      1036 |       1036 |                   aiohttp._websocket.mask
import time:      3500 |       8772 |                 aiohttp._websocket.helpers
import time:     12400 |      12400 |                   aiohttp._websocket.reader_c
import time:       481 |      12880 |                 aiohttp._websocket.reader
import time:       484 |        484 |                 aiohttp._websocket.writer
import time:      5077 |      27211 |               aiohttp.http_websocket
import time:       561 |      92799 |             aiohttp.http
import time:      4352 |       4352 |             aiohttp.payload
import time:      1610 |       1610 |                 aiohttp.multipart
import time:       378 |        378 |                 aiohttp.formdata
import time:      3281 |       5268 |               aiohttp.client_reqrep
import time:      1593 |       6861 |             aiohttp.client_middlewares
import time:       950 |        950 |             aiohttp.client_ws
import time:       400 |        400 |                   aiohappyeyeballs._staggered
import time:       311 |        311 |                   aiohappyeyeballs.types
import time:       621 |       1331 |                 aiohappyeyeballs.impl
import time:       431 |        431 |                 aiohappyeyeballs.utils
import time:      2592 |       4353 |               aiohappyeyeballs
import time:       453 |        453 |               aiohttp.client_proto
import time:       111 |        111 |                 aiodns
import time:       578 |        689 |               aiohttp.resolver
import time:     71368 |      76861 |             aiohttp.connector
import time:      1196 |       1196 |             aiohttp.cookiejar
import time:     60704 |      60704 |                   frozenlist._frozenlist
import time:      2752 |      63456 |                 frozenlist
import time:      1804 |      65260 |               aiosignal
import time:      8745 |      74004 |             aiohttp.tracing
import time:      3088 |     320279 |           aiohttp.client
import time:       978 |        978 |           aiohttp.client_middleware_digest_auth
import time:       529 |        529 |           aiohttp.payload_streamer
import time:     12850 |     386524 |         aiohttp
import time:      4334 |     390858 |       sglang.lang.backend.runtime_endpoint
import time:       893 |        893 |         sglang._version
import time:      1042 |       1935 |       sglang.version
import time:      4906 |    2159010 |     sglang
import time:        25 |    2159034 |   sglang.srt
import time:     29341 |      29341 |         torch._utils
import time:      2187 |       2187 |             torch._strobelight
import time:       613 |        613 |             torch._strobelight.cli_function_profiler
import time:      4752 |       7551 |           torch._strobelight.compile_time_profiler
import time:       841 |       8392 |         torch._utils_internal
import time:      1767 |       1767 |               torch._vendor
import time:      1406 |       3173 |             torch._vendor.packaging
import time:       290 |        290 |             torch._vendor.packaging._structures
import time:      2244 |       5706 |           torch._vendor.packaging.version
import time:       385 |        385 |           torch.version
import time:      1390 |       7480 |         torch.torch_version
import time:        63 |         63 |         torch._rocm_init
import time:   2547813 |    2547813 |         torch._C
import time:      1176 |       1176 |           torch._namedtensor_internals
import time:      2781 |       2781 |           torch.overrides
import time:      2430 |       6386 |         torch._tensor
import time:       611 |        611 |           torch.types
import time:       954 |       1565 |         torch.storage
import time:       618 |        618 |           torch.amp.autocast_mode
import time:       655 |        655 |           torch.amp.grad_scaler
import time:      2378 |       3650 |         torch.amp
import time:      1355 |       1355 |         torch.random
import time:        91 |         91 |             pwd
import time:        66 |         66 |             grp
import time:      3460 |       3616 |           tarfile
import time:      1193 |       1193 |           torch._weights_only_unpickler
import time:      2084 |       2084 |           torch._sources
import time:      1222 |       1222 |           mmap
import time:      4631 |      12744 |         torch.serialization
import time:      1323 |       1323 |         torch._tensor_str
import time:      3929 |       3929 |           torch.cuda.gds
import time:       456 |        456 |           torch.cuda._utils
import time:       836 |        836 |           torch.cuda.graphs
import time:     13060 |      13060 |           torch.cuda.streams
import time:       978 |        978 |             ctypes.util
import time:      9353 |      10331 |           pynvml
import time:       537 |        537 |             torch.cuda._memory_viz
import time:       811 |       1348 |           torch.cuda.memory
import time:       389 |        389 |           torch.cuda.random
import time:       657 |        657 |             torch.cuda.amp.autocast_mode
import time:       321 |        321 |             torch.cuda.amp.common
import time:       327 |        327 |             torch.cuda.amp.grad_scaler
import time:      1658 |       2961 |           torch.cuda.amp
import time:       341 |        341 |           torch.cuda.jiterator
import time:       309 |        309 |           torch.cuda.nvtx
import time:       309 |        309 |           torch.cuda.profiler
import time:       258 |        258 |           torch.cuda.sparse
import time:       486 |        486 |           torch.cuda.tunable
import time:     13253 |      48260 |         torch.cuda
import time:       328 |        328 |             torch.sparse._semi_structured_conversions
import time:       305 |        305 |             torch.sparse._semi_structured_ops
import time:       993 |       1625 |           torch.sparse.semi_structured
import time:      4408 |       6033 |         torch.sparse
import time:      1503 |       1503 |         torch._compile
import time:       374 |        374 |         torch._VF
import time:     13086 |      13086 |               torch.nn.parameter
import time:      4316 |       4316 |                   torch._prims_common
import time:      4931 |       4931 |                       torch.utils.backcompat
import time:      1076 |       1076 |                       torch.utils.collect_env
import time:       772 |        772 |                               torch.utils._typing_utils
import time:      1964 |       1964 |                                 torch.monitor
import time:       759 |        759 |                                   torch.distributed.logging_handlers
import time:      1130 |       1888 |                                 torch.distributed.c10d_logger
import time:       653 |        653 |                                 torch.distributed.constants
import time:       626 |        626 |                                 torch.distributed.rendezvous
import time:      3278 |       8408 |                               torch.distributed.distributed_c10d
import time:     17046 |      26225 |                             torch.distributed.device_mesh
import time:       366 |        366 |                             torch.distributed.remote_device
import time:     10124 |      36713 |                           torch.distributed
import time:       729 |        729 |                                           torch.utils.data.datapipes._hook_iterator
import time:       919 |       1647 |                                         torch.utils.data.datapipes._typing
import time:       627 |        627 |                                           torch.utils._import_utils
import time:      1217 |       1217 |                                             torch.utils.data.datapipes.utils
import time:      2339 |       3555 |                                           torch.utils.data.datapipes.utils.common
import time:       990 |        990 |                                           torch.utils.data.dataset
import time:      3288 |       3288 |                                             dill.__info__
import time:     17487 |      17487 |                                               dill.logger
import time:      3701 |       3701 |                                               _pyio
import time:       683 |        683 |                                               dill._shims
import time:       442 |        442 |                                               dill.settings
import time:       275 |        275 |                                               winreg
import time:      4052 |      26639 |                                             dill._dill
import time:      1180 |       1180 |                                             dill.session
import time:       371 |        371 |                                               dill.pointers
import time:       394 |        764 |                                             dill.detect
import time:       528 |        528 |                                             dill.source
import time:       324 |        324 |                                             dill.temp
import time:       357 |        357 |                                             dill.objtypes
import time:      2519 |      35596 |                                           dill
import time:      1010 |      41775 |                                         torch.utils.data.datapipes.datapipe
import time:       812 |      44233 |                                       torch.utils.data.datapipes._decorator
import time:       387 |        387 |                                         torch.utils.data.datapipes.dataframe.dataframe_wrapper
import time:       392 |        779 |                                       torch.utils.data.datapipes.dataframe.structures
import time:      1628 |      46638 |                                     torch.utils.data.datapipes.dataframe.dataframes
import time:       839 |        839 |                                     torch.utils.data.datapipes.dataframe.datapipes
import time:      7508 |      54984 |                                   torch.utils.data.datapipes.dataframe
import time:       704 |        704 |                                           torch.utils.data._utils.collate
import time:       533 |        533 |                                           torch.utils.data._utils.fetch
import time:       321 |        321 |                                           torch.utils.data._utils.pin_memory
import time:       282 |        282 |                                           torch.utils.data._utils.signal_handling
import time:      1803 |       1803 |                                           torch.utils.data._utils.worker
import time:      1558 |       5200 |                                         torch.utils.data._utils
import time:        25 |       5225 |                                       torch.utils.data._utils.collate
import time:       964 |       6188 |                                     torch.utils.data.datapipes.iter.callable
import time:       619 |        619 |                                       torch.utils.data.sampler
import time:       773 |       1391 |                                     torch.utils.data.datapipes.iter.combinatorics
import time:      1749 |       1749 |                                     torch.utils.data.datapipes.iter.combining
import time:       547 |        547 |                                       torch.utils.data.datapipes.iter.utils
import time:       574 |       1121 |                                     torch.utils.data.datapipes.iter.filelister
import time:       494 |        494 |                                     torch.utils.data.datapipes.iter.fileopener
import time:       457 |        457 |                                       torch.utils.data.datapipes.iter.sharding
import time:       680 |       1136 |                                     torch.utils.data.datapipes.iter.grouping
import time:       383 |        383 |                                       torch.utils.data.datapipes.utils.decoder
import time:       587 |        969 |                                     torch.utils.data.datapipes.iter.routeddecoder
import time:       493 |        493 |                                     torch.utils.data.datapipes.iter.selecting
import time:       457 |        457 |                                     torch.utils.data.datapipes.iter.streamreader
import time:      3178 |      17174 |                                   torch.utils.data.datapipes.iter
import time:       726 |        726 |                                     torch.utils.data.datapipes.map.callable
import time:       633 |        633 |                                     torch.utils.data.datapipes.map.combinatorics
import time:       693 |        693 |                                     torch.utils.data.datapipes.map.combining
import time:       647 |        647 |                                     torch.utils.data.datapipes.map.grouping
import time:       548 |        548 |                                     torch.utils.data.datapipes.map.utils
import time:      1146 |       4391 |                                   torch.utils.data.datapipes.map
import time:      1695 |      78242 |                                 torch.utils.data.datapipes
import time:        22 |      78264 |                               torch.utils.data.datapipes.iter
import time:        21 |      78285 |                             torch.utils.data.datapipes.iter.sharding
import time:       351 |        351 |                             torch.utils.data.graph
import time:       627 |      79261 |                           torch.utils.data.graph_settings
import time:      6438 |     122411 |                         torch.utils.data.dataloader
import time:       393 |        393 |                         torch.utils.data.distributed
import time:      3016 |     125820 |                       torch.utils.data
import time:       560 |        560 |                       torch.utils.deterministic
import time:       395 |        395 |                       torch.utils.hooks
import time:       491 |        491 |                       torch.utils.backend_registration
import time:       282 |        282 |                       torch.utils.cpp_backtrace
import time:       659 |        659 |                       torch.utils.throughput_benchmark
import time:      7269 |     141479 |                     torch.utils
import time:      6187 |       6187 |                     torchgen
import time:       936 |        936 |                         torchgen.code_template
import time:      1675 |       2610 |                       torchgen.utils
import time:     27944 |      30554 |                     torchgen.model
import time:      1940 |     180159 |                   torch.utils._python_dispatch
import time:      2916 |     187390 |                 torch.nn.modules.module
import time:      1561 |       1561 |                         torch.distributed.autograd
import time:      1552 |       1552 |                           torch.futures
import time:       416 |        416 |                           torch.distributed.rpc._utils
import time:       355 |        355 |                           torch.distributed.rpc.constants
import time:      1029 |       1029 |                           torch.distributed.rpc.internal
import time:      3835 |       7185 |                         torch.distributed.rpc.api
import time:       990 |        990 |                         torch.distributed.rpc.backend_registry
import time:       378 |        378 |                         torch.distributed.rpc.functions
import time:       478 |        478 |                         torch.distributed.rpc.options
import time:     12710 |      12710 |                                 torch.utils._pytree
import time:       693 |      13403 |                               torch._vmap_internals
import time:       432 |        432 |                                   torch.utils._contextlib
import time:      1729 |       2161 |                                 torch.autograd.grad_mode
import time:      1920 |       4080 |                               torch.autograd.forward_ad
import time:       581 |        581 |                               torch.autograd.functional
import time:     33090 |      33090 |                                 torch.autograd.variable
import time:      2620 |      35710 |                               torch.autograd.graph
import time:       548 |        548 |                               torch.autograd.anomaly_mode
import time:      9747 |       9747 |                                 torch._functorch
import time:       662 |        662 |                                       torch.utils._exposed_in
import time:      1468 |       2130 |                                     torch._functorch.utils
import time:       620 |        620 |                                       torch._functorch.predispatch
import time:       763 |       1382 |                                     torch._functorch.vmap
import time:       518 |       4029 |                                   torch._functorch.apis
import time:       756 |        756 |                                     torch._functorch.pyfunctorch
import time:      2542 |       3297 |                                   torch._ops
import time:      4868 |      12193 |                                 torch._functorch.autograd_function
import time:      1260 |      23198 |                               torch.autograd.function
import time:      7138 |       7138 |                                   torch.testing._utils
import time:       153 |        153 |                                     cmath
import time:      2126 |       2279 |                                   torch.testing._comparison
import time:       828 |        828 |                                   torch.testing._creation
import time:      4280 |      14523 |                                 torch.testing
import time:      2389 |      16912 |                               torch.autograd.gradcheck
import time:      1923 |       1923 |                                 torch.autograd.profiler_util
import time:      1728 |       3650 |                               torch.autograd.profiler
import time:      5922 |     104001 |                             torch.autograd
import time:       459 |     104460 |                           torch.autograd.profiler_legacy
import time:       321 |     104780 |                         torch.distributed.rpc.server_process_global_profiler
import time:      4493 |     119861 |                       torch.distributed.rpc
import time:      2244 |       2244 |                                   pickletools
import time:       424 |        424 |                                   torch.package._digraph
import time:       356 |        356 |                                   torch.package._importlib
import time:       375 |        375 |                                   torch.package._mangling
import time:       474 |        474 |                                     torch.package.importer
import time:       397 |        871 |                                   torch.package._package_pickler
import time:       495 |        495 |                                   torch.package._stdlib
import time:       459 |        459 |                                   torch.package.find_file_dependencies
import time:       457 |        457 |                                   torch.package.glob_group
import time:      2196 |       7873 |                                 torch.package.package_exporter
import time:       347 |       8220 |                               torch.package.analyze.find_first_use_of_broken_modules
import time:       333 |        333 |                               torch.package.analyze.trace_dependencies
import time:      1759 |      10310 |                             torch.package.analyze
import time:       293 |      10603 |                           torch.package.analyze.is_from_package
import time:       330 |        330 |                           torch.package.file_structure_representation
import time:       330 |        330 |                             torch.package._directory_reader
import time:       283 |        283 |                             torch.package._package_unpickler
import time:       807 |       1418 |                           torch.package.package_importer
import time:      5614 |      17964 |                         torch.package
import time:        27 |      17990 |                       torch.package._mangling
import time:      1766 |       1766 |                       torch._awaits
import time:      1326 |     140942 |                     torch._jit_internal
import time:      3998 |       3998 |                     torch._torch_docs
import time:       587 |        587 |                     torch.nn._reduction
import time:       649 |        649 |                       torch.nn.modules.utils
import time:       335 |        984 |                     torch.nn.grad
import time:      6127 |     152637 |                   torch.nn.functional
import time:       696 |        696 |                   torch.nn.init
import time:       493 |        493 |                   torch.nn.modules.lazy
import time:       992 |     154816 |                 torch.nn.modules.linear
import time:      1487 |       1487 |                 torch.nn.modules.activation
import time:       869 |        869 |                   torch.nn.modules.container
import time:       747 |       1615 |                 torch.nn.modules.adaptive
import time:       670 |        670 |                   torch.nn.modules._functions
import time:       642 |       1311 |                 torch.nn.modules.batchnorm
import time:       353 |        353 |                 torch.nn.modules.channelshuffle
import time:       879 |        879 |                   torch.nn.common_types
import time:      1747 |       2625 |                 torch.nn.modules.conv
import time:       401 |        401 |                 torch.nn.modules.distance
import time:       637 |        637 |                 torch.nn.modules.dropout
import time:       430 |        430 |                 torch.nn.modules.flatten
import time:       395 |        395 |                 torch.nn.modules.fold
import time:       665 |        665 |                 torch.nn.modules.instancenorm
import time:      1395 |       1395 |                 torch.nn.modules.loss
import time:       761 |        761 |                 torch.nn.modules.normalization
import time:       690 |        690 |                 torch.nn.modules.padding
import time:       358 |        358 |                 torch.nn.modules.pixelshuffle
import time:      1019 |       1019 |                 torch.nn.modules.pooling
import time:       554 |        554 |                           torch.__future__
import time:       650 |       1203 |                         torch.nn.utils.parametrize
import time:      3455 |       4657 |                       torch.nn.utils.parametrizations
import time:      1130 |       1130 |                       torch.nn.utils.rnn
import time:       429 |        429 |                         torch.nn.utils._named_member_accessor
import time:       476 |        905 |                       torch.nn.utils.stateless
import time:       376 |        376 |                         torch.utils._foreach_utils
import time:       582 |        958 |                       torch.nn.utils.clip_grad
import time:       372 |        372 |                       torch.nn.utils.convert_parameters
import time:       390 |        390 |                       torch.nn.utils.fusion
import time:       288 |        288 |                       torch.nn.utils.init
import time:       435 |        435 |                       torch.nn.utils.memory_format
import time:       376 |        376 |                       torch.nn.utils.spectral_norm
import time:       301 |        301 |                       torch.nn.utils.weight_norm
import time:      3457 |      13264 |                     torch.nn.utils
import time:        24 |      13288 |                   torch.nn.utils.rnn
import time:      2871 |      16159 |                 torch.nn.modules.rnn
import time:       405 |        405 |                 torch.nn.modules.sparse
import time:       665 |        665 |                 torch.nn.modules.transformer
import time:       383 |        383 |                 torch.nn.modules.upsampling
import time:      3527 |     377477 |               torch.nn.modules
import time:     11129 |      11129 |                     torch.backends.cpu
import time:      1550 |       1550 |                     torch.backends.cuda
import time:      1594 |       1594 |                     torch.backends.cudnn
import time:       950 |        950 |                     torch.backends.cusparselt
import time:       917 |        917 |                     torch.backends.kleidiai
import time:       902 |        902 |                     torch.backends.mha
import time:      1075 |       1075 |                     torch.backends.miopen
import time:       858 |        858 |                     torch.backends.mkl
import time:       691 |        691 |                     torch.backends.mkldnn
import time:      1812 |       1812 |                             torch._library.utils
import time:      1001 |       2813 |                           torch._library.autograd
import time:       419 |        419 |                           torch._library.fake_impl
import time:       409 |        409 |                           torch._library.simple_registry
import time:       774 |        774 |                           torch._library.fake_class_registry
import time:      1103 |       1103 |                             torch._library.custom_ops
import time:      1077 |       1077 |                             torch._library.infer_schema
import time:       520 |       2700 |                           torch._library.triton
import time:      2654 |       9767 |                         torch._library
import time:      1818 |      11585 |                       torch.library
import time:       629 |      12213 |                     torch.backends.mps
import time:      1077 |       1077 |                     torch.backends.nnpack
import time:       868 |        868 |                     torch.backends.openmp
import time:       122 |        122 |                       opt_einsum
import time:       879 |       1000 |                     torch.backends.opt_einsum
import time:       849 |        849 |                     torch.backends.quantized
import time:      3819 |      39485 |                   torch.backends
import time:        31 |      39515 |                 torch.backends.cuda
import time:      1141 |      40656 |               torch.nn.attention
import time:       804 |        804 |                   torch.nn.parallel.parallel_apply
import time:       418 |        418 |                       torch.cuda.nccl
import time:       387 |        804 |                     torch.nn.parallel.comm
import time:       461 |       1265 |                   torch.nn.parallel.replicate
import time:       560 |        560 |                     torch.nn.parallel._functions
import time:       401 |        960 |                   torch.nn.parallel.scatter_gather
import time:       698 |       3726 |                 torch.nn.parallel.data_parallel
import time:      3916 |       3916 |                       torch.distributed.algorithms.join
import time:      1253 |       5169 |                     torch.distributed.algorithms
import time:        27 |       5195 |                   torch.distributed.algorithms.join
import time:       698 |        698 |                   torch.distributed.utils
import time:      2097 |       7989 |                 torch.nn.parallel.distributed
import time:      1996 |      13709 |               torch.nn.parallel
import time:      2315 |     447242 |             torch.nn
import time:        26 |     447267 |           torch.nn.functional
import time:       399 |        399 |             torch._linalg_utils
import time:       353 |        751 |           torch._lowrank
import time:      3779 |     451796 |         torch.functional
import time:       274 |        274 |         torch.__config__
import time:       353 |        353 |           torch.accelerator._utils
import time:       290 |        290 |           torch.accelerator.memory
import time:      1829 |       2471 |         torch.accelerator
import time:       457 |        457 |             torch.cpu.amp.autocast_mode
import time:       333 |        333 |             torch.cpu.amp.grad_scaler
import time:      1395 |       2184 |           torch.cpu.amp
import time:      1323 |       3507 |         torch.cpu
import time:      1801 |       1801 |             torch.distributions.constraints
import time:      1186 |       1186 |               torch.distributions.utils
import time:      2519 |       3705 |             torch.distributions.distribution
import time:      3097 |       8602 |           torch.distributions.transforms
import time:       396 |        396 |             torch.distributions.exp_family
import time:       936 |       1331 |           torch.distributions.bernoulli
import time:       433 |        433 |             torch.distributions.dirichlet
import time:       544 |        976 |           torch.distributions.beta
import time:       626 |        626 |           torch.distributions.binomial
import time:       425 |        425 |           torch.distributions.categorical
import time:       510 |        510 |           torch.distributions.cauchy
import time:       508 |        508 |             torch.distributions.gamma
import time:       328 |        835 |           torch.distributions.chi2
import time:       573 |        573 |           torch.distributions.constraint_registry
import time:       576 |        576 |           torch.distributions.continuous_bernoulli
import time:       369 |        369 |           torch.distributions.exponential
import time:       500 |        500 |           torch.distributions.fishersnedecor
import time:       539 |        539 |           torch.distributions.generalized_pareto
import time:       887 |        887 |           torch.distributions.geometric
import time:       432 |        432 |               torch.distributions.independent
import time:       794 |       1226 |             torch.distributions.transformed_distribution
import time:       415 |        415 |             torch.distributions.uniform
import time:       327 |       1967 |           torch.distributions.gumbel
import time:       384 |        384 |           torch.distributions.half_cauchy
import time:       336 |        336 |             torch.distributions.normal
import time:       318 |        653 |           torch.distributions.half_normal
import time:       288 |        288 |           torch.distributions.inverse_gamma
import time:       291 |        291 |             torch.distributions.laplace
import time:       432 |        432 |               torch.distributions.multivariate_normal
import time:       435 |        866 |             torch.distributions.lowrank_multivariate_normal
import time:       432 |        432 |             torch.distributions.one_hot_categorical
import time:       431 |        431 |             torch.distributions.pareto
import time:       305 |        305 |             torch.distributions.poisson
import time:       773 |       3096 |           torch.distributions.kl
import time:       400 |        400 |           torch.distributions.kumaraswamy
import time:       456 |        456 |           torch.distributions.lkj_cholesky
import time:       318 |        318 |           torch.distributions.log_normal
import time:       460 |        460 |           torch.distributions.logistic_normal
import time:       378 |        378 |           torch.distributions.mixture_same_family
import time:       507 |        507 |           torch.distributions.multinomial
import time:       365 |        365 |           torch.distributions.negative_binomial
import time:       390 |        390 |           torch.distributions.relaxed_bernoulli
import time:       390 |        390 |           torch.distributions.relaxed_categorical
import time:       361 |        361 |           torch.distributions.studentT
import time:       573 |        573 |                 torch.jit._builtins
import time:      2356 |       2929 |               torch.jit._async
import time:       311 |        311 |               torch.jit._await
import time:       378 |        378 |               torch.jit._decomposition_utils
import time:       442 |        442 |                   torch._classes
import time:       278 |        278 |                   torch.jit._fuser
import time:       115 |        115 |                     monkeytype
import time:       411 |        525 |                   torch.jit._monkeytype_config
import time:       280 |        280 |                     torch.jit._check
import time:       579 |        579 |                     torch.jit._state
import time:       418 |        418 |                       torch.jit.annotations
import time:       284 |        284 |                       torch.jit._dataclass_impls
import time:      1154 |       1855 |                     torch.jit.frontend
import time:       742 |       3454 |                   torch.jit._recursive
import time:       333 |        333 |                   torch.jit._serialization
import time:      4111 |       9141 |                 torch.jit._script
import time:      1183 |      10323 |               torch.jit._freeze
import time:       375 |        375 |               torch.jit._ir_utils
import time:      1176 |       1176 |               torch.jit._trace
import time:      8304 |      23793 |             torch.jit
import time:       430 |      24223 |           torch.distributions.von_mises
import time:       533 |        533 |           torch.distributions.weibull
import time:       454 |        454 |           torch.distributions.wishart
import time:     11348 |      63704 |         torch.distributions
import time:      1782 |       1782 |         torch.fft
import time:      1099 |       1099 |         torch.hub
import time:      1950 |       1950 |         torch.linalg
import time:       395 |        395 |           torch.mps.profiler
import time:       272 |        272 |           torch.mps.event
import time:      1578 |       2244 |         torch.mps
import time:       335 |        335 |           torch.mtia._utils
import time:       279 |        279 |           torch.mtia.memory
import time:      1577 |       2191 |         torch.mtia
import time:       599 |        599 |             multiprocessing.util
import time:      1288 |       1288 |             multiprocessing.resource_sharer
import time:       604 |       2489 |           torch.multiprocessing.reductions
import time:       801 |        801 |               _multiprocessing
import time:       107 |        107 |               _winapi
import time:       920 |       1827 |             multiprocessing.connection
import time:      2101 |       2101 |               torch.numa
import time:      1609 |       3709 |             torch.numa.binding
import time:       506 |       6040 |           torch.multiprocessing.spawn
import time:       367 |        367 |             multiprocessing.spawn
import time:       299 |        299 |             _posixshmem
import time:       441 |       1106 |           multiprocessing.resource_tracker
import time:      2032 |      11667 |         torch.multiprocessing
import time:      1727 |       1727 |             torch.nested._internal
import time:       315 |        315 |                       torch.fx._compatibility
import time:      5398 |       5712 |                     torch.fx.immutable_collections
import time:       295 |        295 |                             torch.utils._dtype_abbrs
import time:       827 |        827 |                               torch.return_types
import time:       441 |       1267 |                             torch.fx._pytree
import time:      1202 |       1202 |                               torch.fx.operator_schemas
import time:      7920 |       9122 |                             torch.fx.node
import time:      4047 |      14730 |                           torch.fx.graph
import time:       901 |      15631 |                         torch.fx.graph_module
import time:       494 |      16124 |                       torch.fx._lazy_graph_module
import time:       802 |        802 |                         torch.fx.traceback
import time:       872 |        872 |                         torch.utils._traceback
import time:      1358 |       3032 |                       torch.fx.proxy
import time:      2037 |      21192 |                     torch.fx._symbolic_trace
import time:       356 |        356 |                             torch._logging.structured
import time:       833 |        833 |                                     unittest.util
import time:      1338 |       2170 |                                   unittest.result
import time:      2246 |       2246 |                                   unittest.case
import time:      1121 |       1121 |                                   unittest.suite
import time:      1568 |       1568 |                                   unittest.loader
import time:       427 |        427 |                                       unittest.signals
import time:       672 |       1098 |                                     unittest.runner
import time:       906 |       2004 |                                   unittest.main
import time:      5215 |      14322 |                                 unittest
import time:      2656 |      16977 |                               unittest.mock
import time:       671 |        671 |                               torch.utils._backport_slots
import time:       754 |        754 |                               torch.utils.weak
import time:      8128 |      26529 |                             torch._guards
import time:      2303 |      29186 |                           torch._logging._internal
import time:      1916 |      31101 |                         torch._logging._registrations
import time:      2437 |      33537 |                       torch._logging
import time:       358 |        358 |                       torch.fx.config
import time:      1038 |      34933 |                     torch.fx.interpreter
import time:      1684 |       1684 |                     torch.fx.subgraph_rewriter
import time:      4208 |      67728 |                   torch.fx
import time:      5119 |      72846 |                 torch.fx.experimental
import time:      4207 |      77053 |               torch.fx.experimental._constant_symnode
import time:       361 |      77414 |             torch.nested._internal.nested_int
import time:       788 |      79927 |           torch.nested._internal.nested_tensor
import time:      1336 |      81262 |         torch.nested
import time:      1766 |       1766 |             torch.optim.optimizer
import time:      3030 |       4796 |           torch.optim.lr_scheduler
import time:      1439 |       1439 |           torch.optim.swa_utils
import time:       620 |        620 |           torch.optim._adafactor
import time:       841 |        841 |           torch.optim._muon
import time:       493 |        493 |           torch.optim.adadelta
import time:       541 |        541 |           torch.optim.adagrad
import time:       582 |        582 |           torch.optim.adam
import time:       481 |        481 |           torch.optim.adamax
import time:       343 |        343 |           torch.optim.adamw
import time:       479 |        479 |           torch.optim.asgd
import time:       730 |        730 |           torch.optim.lbfgs
import time:       599 |        599 |           torch.optim.nadam
import time:       513 |        513 |           torch.optim.radam
import time:       481 |        481 |           torch.optim.rmsprop
import time:       749 |        749 |           torch.optim.rprop
import time:       416 |        416 |           torch.optim.sgd
import time:       311 |        311 |             torch.optim._functional
import time:       406 |        717 |           torch.optim.sparse_adam
import time:      5549 |      20360 |         torch.optim
